job_source,keyword,job_title,company,job_description,job_id
Jobstreet,Computer Science,Software Engineer Staff,PT Planet Selancar Mandiri,"Bachelor of Computer Science/Information System
Minimum has 1 year of working experience in software engineering
Fresh Graduate Are Welcome
Have a good attitude
Creative problem-solving skills
Good analytical & logical thinking
Ability to work individually or as part of a team with minimal supervision
Have a high passion for technology and willing to learn new things in technology
Fully understand about SOLID principle
Have experience in one of the following Node.js/Java/Golang/PHP
Have experience in Web & API security
Have experience in front-end web libraries and frameworks such as Angular/React/Vue
Have experience in SQL/NoSQL Database
Know how to test your code (Unit/Integrarion/e2e)
Able to produce high quality & measurable code
Knowledge on using code versioning
knowledge/experience in TDD
knowledge/experience in using
knowledge/experience in Nest (NestJs)
knowledge/experience in Microservice architecture
knowledge/experience in cloud environment like AWS/GCP/Azure
knowledge/experience in Docker/Kubernetes
knowledge in Linux
Creating & implementing wide variety of web apps/ API with minimal supervision
Update with technologies to adopt into design document on the implementation procedure & user guide
Working closely with clients and cross-functional departments to communicate project statuses and proposals",347
Jobstreet,Computer Science,IT Product Quality Control Junior,PT LANGGENG SUKSES ABADI TEKHNOLOGI,"Create and manage a test or progress report for every application
Involve in documenting change-history during the life-cycle of the application
Communicate with developers and project managers on how to solve findings and bugs
Keep track of every findings and bugs: when it was raised, when it will be solved, who is or will be responsible to fix it, and how long does it actually take to fix it",348
Jobstreet,Computer Science,Software Technical Support International,PT Hashmicro Solusi Indonesia,"Assist customers in troubleshooting problems, diagnose issues with software installation and application, identify sources of the problem and offer solutions.
Involved in the creation of new software and work closely with software engineers and development teams to identify and resolve potential issues in the development stage.
Analyze all aspects of the software and make suggestions throughout the development phase to help avoid issues in the final product.
Determine, review criticality and prioritize resolution of issues.
Resolve cases and provide updates to customer
Engage in the Knowledge Management process by creating and using materials.
Guide clients to use self-help resources.
Offer direct customer service and technical support to users through phone, email and in-person.
Support clients to answer queries, locate information and review technical requirements.
Record customer change requests and technical requirements.
Record issues and solutions to troubleshoot guides.
 
Fresh Graduates welcome to apply
Proficient in at least one programming language and database management to be able to understand and communicate effectively with developer team
Candidates must possess at least a Bachelor's Degree in Computer Science/Information Technology or equivalent.
Strong customer communication skills to manage customer's expectations
Able to communicate in English with overseas team
Excellent time management and organizational skills and experience establishing guidelines in these areas for others
Strong sense of personal accountability regarding decision-making and supervising department teams
Experience working in a high-level collaborative environment and promoting a teamwork mentality
Managerial experience applying analytical thinking and problem-solving skills
Ability to predict challenges and seek to proactively head-off obstacles
ERP Knowledge and Accounting Knowledge is a plus
Knowledge in Odoo is a plus
Willing to be relocated to Batam
 
Competitive salary, based on result-oriented personal performance review
Significant career growth opportunities, based on personal performance review every 6 months",349
Jobstreet,Computer Science,Mitra Programmer,PT Repex Wahana,"Candidate must possess at least Diploma in Information Technology/Computer Science or related fields.
Having knowledge about Odoo platform be advantage.
Having skill and knowledge for RDBMS Query (MySQL/MSSQL/ORACLE).
Good command of English (both written and verbal).
Fresh graduates are welcome to apply.",350
Jobstreet,Computer Science,Database Section Head (IT),Private Advertiser,"A bachelor’s degree in computer science, engineering, or a related field
Experienced as Business Inteligence & Analyst, data scientist, data analyst, or data engineer
Experinced working with one or more query languages (e.g Structured Query Language, R, ect)
Familiar with the use of analytical languages such as Python
Ability to analyze data challenges and proposesolution, and comfortable working with large numbers/data sets
Exellent communication, negotiation, and presentation skills
Willing to work on Saturday (half day working)
Lead the design and implementation of scalabledata solutions, ensuring they meet company business requirements
Generate predictive & prescriptive reports and analyse all workstreams to provide and support data-driven decision-making
Generate actionable insights that can be used to support or design new strategies
Provide technical guidance and support to teams members, ensuring the delivery of high-quality solutions
Substitute the subordinate (data engineer or data scientist) if the position is vacant or unavailable
Optimize and tune existing data pipelines for performance and efficiency
Responsible for the availability andsecurity of the company database",351
Jobstreet,Computer Science,Business Analyst (Banking/Cash Management),PT. Wide Technologies Indonesia,"Work closely with stakeholders to understand business processes, objectives, and needs.
Conduct interviews, surveys, and workshops to gather requirements.
Document business and system requirements using BRD (Business Requirements Document) and FRD (Functional Requirements Document).
Define user stories, use cases, and workflows.
Bachelor’s degree in Business Administration, Information Technology, Computer Science, Finance, or a related field.
Strong analytical and problem-solving skills.
Proficiency in business analysis tools (e.g., Jira, Confluence, Microsoft Visio, Lucidchart).
Experience with SQL, data visualization tools (Power BI, Tableau) is a plus.
Familiarity with Agile, Scrum, and Waterfall methodologies.
Strong documentation skills (BRD, FRD, SRS).",352
Jobstreet,Computer Science,Oracle Database (DBA),PT Adi Data Informatika,"Install, configure, and maintain Oracle databases.
In charge of developing and implementing database backups and disaster recovery strategies.
Optimize database performance by fine-tuning database settings.
Troubleshoot and resolve database-related issues to contribute to continuous improvements.
Develop, implement, and manage database security policies and procedures to guarantee a seamless and successful flow of activities.
Work closely with team members to guarantee database operation and integrity.
Introduce and deploy new database technology.
Maintain database reports, visualizations, and dashboards to help existing workflows.
Interact with clients to comprehend, design, assess, and analyze customers' wants and requirements and provide technical experience in developing technical, structural, and organizational specifications.",353
Jobstreet,Computer Science,Business Intelligence - Data Operations,PT Bank Seabank Indonesia,"Optimizing scripts including automation of reports used in reports to improve efficiency and effectiveness.
Optimizing data modeling & data flow used referring to applicable provisions.
Conducting UAT (User Acceptance Test) for data-related features by regional teams.
Analyzing issues that occur related to system metadata.
Coordinating with the Data Product Team to resolve data-related issues.
Forwarding data issue resolution to relevant stakeholders.
Documenting and managing BI scripts.
Delivering changes to data structures to the Data Mart team.
Standardizing data management.
Monitoring the data monitoring & quality assurance process according to user needs.
Bachelor's degree in Computer Science/Information Systems/Engineering/Other related majors.
Minimum 3 (three) years of experience working as BI&A, data analyst/data scientist in the financial services industry (FinTech) or banking industry or Technology company.
Understand the provisions and business processes in the banking industry.
Master one or more query languages (eg. SQL).
Master the use of analytical languages such as Python.
Good communication in English (Verbal & Non-Verbal).",354
Jobstreet,Computer Science,Third Party Tester Specialist - Transsion Indonesia,PT Carlcare Service Ila,"Testing application on Android system
Maintain application update
Experience in manual testing
Ability to research, test, monitor, and verify software, also analyze and resolve issues
Ability to use bug tracking systems such as JIRA or others' bug management system
Ability to design and perform test case
Bachelor's degree in Computer Science, System Information, or a related field
Fluent in English is a must
Experience in manual testing
Familiar with application testing and can maintain application update
Familiar with Android systems and different platforms (MTK, Spreadtrum, Qualcomm)
Ability to use bug tracking systems such as JIRA or others' bug management system
Strong analytical and problem-solving skills; able to design and perform test plans
Ability to research, test, monitor, and verify software, and analyze and resolve issues
Excellent communication and collaboration skills",355
Jobstreet,Computer Science,Back End Developer,PT Edubuild Pratama Indonesia,"Develop back-end application
Develop and implement application base on Architecture design
Optimize application for max speed and scalability
Build a function and web application that interact with Restful API services
Responsible for debugging, maintaining , expanding and scaling application.
Stay plugged into emerging technologies/industry trends and apply them into operations and activities
Write and Maintain Documentation
Deliver project on-time and as specification
Collaborating with other team members to establish objective
Candidate must possess at least a Bachelor's Degree, Computer Science/Information Technology or equivalent.
Minimum 2 years of software development with back-end tools : PHP frameworks (Laravel) and GoLang
Minimum 2 years of software development front-end tools : HTML5, CSS3, Bootstrap framework, JavaScript, Angular.js, React.js
Good understanding on async request handling, partial page update, AJAX
Experience with 3rd party libraries, APIs (JSON,XML, Restful).
Adequate knowledge of relational database systems (Postgres or MySQL)
Object Oriented Programming and web application development skill
Understanding in implementing automated testing(unit/function and integration testing)
Problem diagnostic and solving skills
Strong familiarity with Linux (uBuntu, CentOS, Etc..) and you feel very comfortable using the command line
Proven working experience in web programming
Good in Object Oriented Programming, Logic and Algorithm
Self-motivated and Team player",356
Jobstreet,Computer Science,Senior SAN Engineer (Enterprise Storage),Ayo Berinovasi Internasional,"Responsible for the Support and administration of the Enterprise Data Protection environment using DELL/EMC Avamar and Data Domain technologies
Support and administer a Cyber Vault utilizing DELL/EMC Cyber Recovery Vault and Cyber Sense software
Support of cloud-based storage solutions in the Microsoft Azure environment utilizing DELL/EMC DDVE
Work with application development, business team and end user to specify and implement data retention and recovery plans and strategies.
Knowledge of SAN/NAS environments and switching fabric with new installations, upgrades and patching/firmware upgrades consisting of DELL/EMC, PURE and IBM devices a plus.
Strong knowledge on Dell PowerStore, IBM VNX 7000, Dell Isilon
Strong time-management, prioritization, multi-tasking, problem-solving skills
Ability to think critically, analytically, and strategically.
Expert experience to maintain and administrate an Enterprise Data Protection environment using DELL/EMC Avamar, DataDomain and Cyber Recovery Vault technologies
Working with various application development and database teams to define the backup schedules and retention policies required to protect critical data and restore systems in an emergency.  Strong knowledge of DDBoost for backing up data base environments required
Experience maintaining and administering Cyber Recovery Vault for critical data protection
Experience maintaining and administering a backup environment in the Azure cloud utilizing DELL/EMC Avamar and DDVE
Experience in administration of SAN and NAS devices utilizing DELL/EMC storage systems (such as VNX, XIO, PowerStore), PURE Storage and IBM (XIV, V9000, etc.) a plus
Experience configuring and maintaining storage pools in a Azure cloud environment a plus
Working within a ServiceNow environment is preferred
Bachelor’s degree in Computer Science, Engineering, or a related field (master’s degree preferred). 
Relevant certifications are a plus.",357
Jobstreet,Computer Science,Tencent Cloud - EdgeOne Product Solution Architecture Intern (Indonesia),PT Tencent Technology Indonesia,"Articulate product features and differentiators to internal and external audiences, generating interests and answering product related questions.
Identify customer needs and presenting product specific solutions in various business opportunities.
Draft and present proposals to both the internal business teams and external partners on Tencent Cloud solutions and best practices leveraging relevant products as and when requested to address customer needs and requirements.
Track, monitor, and contribute to the team efforts to resolve customer issues reported while using Tencent Cloud security and performance products.
Work with global team members on international customer initiatives and projects, interacting effectively with stakeholders in your time zone and/or locations closer to your workplace.
Identify, assess, mitigate risks arising from variety of situations including those that arise from dependencies between groups.
Currently pursuing a Bachelor’s or Master’s degree in Computer Science, Engineering, or its equivalents, expected to graduate between 2025 and 2026.
Candidates must be open to commit to a minimum 3 months full-time internship.
Some level of knowledges and exposure about CDN, VOD, or cloud security, process and concepts, security event management, compliance and site performance.
Understand how the internet works, with reasonably deep knowledge about network protocols (IP, DNS and routing, HTTP, TCP or web architecture)
A good attitude and enthusiasm on learning and picking up new knowledges
Proficient in both English and Bahasa Indonesia is mandatory. Fluent in Chinese Mandarin would be highly advantageous in order to communicate with China-headquarters based stakeholders and perform translation on product materials.",358
Jobstreet,Computer Science,ERP Project Manager International,PT Hashmicro Solusi Indonesia,"Manage and ensure ERP projects are done on time, on budget and on scope with high customer satisfaction
Developing project plans, goals, and budgets; identifying resources needed
Maintaining project timeframes, budgeting estimates and status reports
Build and mentor team members to improve their capability
Coordinating project team members and developing schedules and individual responsibilities
Using project management tools to track project performance and schedule adherence
Conducting risk assessments for projects
Analyze, plan and develop requirements and standards in reference to scheduled projects
Hold regular team meetings to determine progress and address any questions or challenges regarding projects
Guiding and performing strategic analysis for the project
Organising and managing all phases of the project to ensure on-time completion
Assembling and coordinating project team members; assigning individual responsibilities
Planning and overseeing the preparation and dissemination of project communications.
Create and maintain comprehensive project documentation
 
Has numerous experience in implementing ERP System before as Project Manager
Proficient in at least one programming language and database management to be able to understand and communicate effectively with developer team
Candidates must possess at least a Bachelor's Degree in Computer Science/Information Technology or equivalent.
Project management and leadership skills for managing projects and the teams involved with them
Able to communicate in English with overseas team
Experience in mentoring, coaching and developing rising talent in the technology department
Excellent time management and organizational skills and experience establishing guidelines in these areas for others
Strong sense of personal accountability regarding decision-making and supervising department teams
Experience working in a high-level collaborative environment and promoting a teamwork mentality
Managerial experience applying analytical thinking and problem-solving skills
Ability to predict challenges and seek to proactively head-off obstacles
ERP Knowledge and Accounting Knowledge is a plus
Knowledge in Odoo is a plus
Willing to relocate to Batam
 
Competitive salary, based on result-oriented personal performance review
Significant career growth opportunities, based on personal performance review every 6 months
Project completion rewards, given for every project completed",359
Jobstreet,Computer Science,Software Programmer,Private Advertiser,"Designing, developing, and implementing high-quality software applications and systems
Collaborating with cross-functional teams to understand business requirements and translate them into technical solutions
Troubleshooting and resolving complex software issues, ensuring the smooth operation of our systems
Staying up-to-date with the latest industry trends and technologies, and incorporating them into our software development processes
Documenting and maintaining code, processes, and procedures to ensure the long-term sustainability of our software solutions
Proven experience as a software programmer or developer, with a strong understanding of software development methodologies and best practices
Proficient in one or more programming languages, such as Delphi, Foxpro, Oracle, MySQL, Java and experience working with databases and web technologies
Excellent problem-solving and analytical skills, with the ability to think critically and creatively to develop innovative solutions
Strong communication and collaboration skills, with the ability to work effectively with cross-functional teams
A degree in Computer Science, Information Technology, or a related field, or equivalent practical experience",360
Jobstreet,Computer Science,IoT Solution Engineer,Private Advertiser,"Install, configure, and troubleshoot IoT devices on various industrial and fleet assets.
Conduct on-site assessments to determine optimal IoT hardware placement and connectivity requirements.
Work closely with customers and field technicians to ensure proper device installation and operation.
Diagnose hardware and connectivity issues, providing real-time support and resolutions.
Develop and maintain software integrations between IoT devices and the Company's platform.
Work with APIs, MQTT, HTTP, and other communication protocols to connect IoT devices with cloud services.
Implement data processing pipelines to handle real-time telemetry data.
Ensure security and data integrity across all IoT communications.
Perform validation testing of IoT hardware and firmware updates.
Optimize data transmission and device performance to ensure efficient operations.
Conduct field trials and performance analysis to enhance device reliability.
Collaborate with hardware vendors, software engineers, and data analysts to enhance system functionality.
Document installation procedures, troubleshooting steps, and best practices for internal and customer reference.
Provide training to customers and internal teams on IoT hardware and software functionalities.
Bachelor’s degree in Electrical Engineering, Computer Science, Mechatronics, or a related field.
Experience with IoT hardware (GPS trackers, telematics devices, sensors, edge devices).
Strong programming skills in Python, JavaScript, or C for IoT applications.
Knowledge of networking protocols (MQTT, HTTP, TCP/IP) and IoT cloud platforms (AWS IoT, Azure IoT, Google Cloud IoT).
Experience with microcontrollers (ESP32, Raspberry Pi, Arduino, STM32, etc.) and industrial communication protocols (CAN Bus, Modbus, RS-485).
Familiarity with database management (SQL, NoSQL) and data processing techniques.
Hands-on experience with Linux-based systems, edge computing, and embedded systems is a plus.
Understanding of SCADA systems for industrial automation and monitoring.
Bonus Skills (Highly Preferred):
Knowledge of wireless IoT communication protocols like Zigbee, SigFox, LoRa, NB-IoT, NFC, and RFID.
Experience deploying Satellite, Cellular, LoRaWAN-based or NB-IoT/SigFox solutions for asset tracking and monitoring.
Understanding of RF technologies for short- and long-range communication in IoT applications.
Experience with remote IoT diagnostics, over-the-air (OTA) updates, and cloud-based firmware management.",361
Jobstreet,Computer Science,Software Developer Intern,PT ASURANSI SIMAS JIWA,"Final year students or fresh graduates (max 1 year after graduation) from Informatics Engineering, Information Systems, Computer Science, or related fields.
Basic understanding of programming and application development.
Front-end: React, Angular, Flutter
Back-end: Java, Python, Node.js
Basic understanding of SQL databases (MySQL/PostgreSQL/Oracle).
Knowledge of how to use version control (Git).
Willingness to learn new things quickly and easily adapt.
Ability to work effectively in a team and have good communication skills.
Experience in creating personal projects or contributing to open source projects (optional).
Prior internship or freelance experience in a related field (optional).",362
Jobstreet,Computer Science,Networking Technical Support,PT Rapid Teknologi Indonesia,"Computer Networking
Technical Support and Troubleshooting skills
Analytical Skills
Customer Support and Customer Service skills
Experience in IT support or related field
Excellent communication and interpersonal skills
Ability to work well under pressure
Knowledge of IT systems and software
Degree in Computer Science or related field is a plus",363
Jobstreet,Computer Science,ETL Developer (SSIS),PT Platinumetrix Global Inovasi,"Candidates must possess at least Bachelor's Degree in Engineering (Computer / Telecommunication), Engineering (Electrical / Electronic), Computer Science/Information Technology, Science & Technology or equivalent.
Minimum 2 years exp as ETL Developer
Experience with SQL script/query
Experience using tools MS SQL SSIS
In-depth understanding of database management systems, and ETL (Extract, transform, load) framework
Design, Develop and Test ETL Mappings, Mapplets, Workflows, Worklets to support business requirements.
Perform feasibility, impact analysis and suitable solutions based on the use cases.
Ensuring data management and governance to maintain the data integrity.
Develop data mappings to extract the data from XML/Database and loading to the source stating database tables.
Create shell scripts for ETL purpose.",364
Jobstreet,Computer Science,Product Manager (Med-Tech),5STONES Professional Services LLP,"Act as the primary liaison between local users, development teams, and regional/global headquarters.
Gather and analyze user feedback, market trends, and clinical requirements to shape product roadmaps.
Identify, investigate, and troubleshoot product issues reported by customers and partners in the field.
Collaborate with engineering, design, and data science teams to define product specifications and enhancements.
Support go-to-market strategies and product launches, including training materials and user documentation.
Ensure compliance with local regulatory standards for medical software and AI technologies.
Bachelor’s degree in Engineering, Computer Science, Medicine and law are preferred.
Proven experience in product management, preferably in AI, medtech, or healthcare softwares.
Strong understanding of medical workflows and/or AI applications in healthcare.
Excellent problem-solving skills and the ability to troubleshoot technical and clinical issues.
Exceptional communication and stakeholder management skills.
Proficient in English, Bahasa Indonesia and Chinese (Mandarin)
Able to communicate technical and business concepts effectively across languages and cultures.
Experience working with cross-border teams or in a multinational company.
Passion for healthcare innovation and emerging technologies.",365
Jobstreet,Computer Science,Internship Infrastructure Operations (Infra Ops) Engineer - (FRESH GRADUATES),Tridorian,"Manage and monitor on-premise and cloud infrastructure
Maintain systems availability, backups, patching, and disaster recovery solutions.
Respond to and resolve infrastructure incidents and outages.
Automate routine operational tasks using scripting tools
Maintain and configure monitoring systems.
Manage infrastructure as code
Conduct regular audits of infrastructure security and performance.
Participate in on-call rotation and incident response.
Document procedures, configurations, and troubleshooting guides.
Bachelor’s degree in Computer Science, Information Technology, or related field (or equivalent experience)
Strong analytical and troubleshooting skills.
Ability to work under pressure and prioritize tasks effectively.
Good communication and collaboration skills.",366
Jobstreet,Computer Science,Data Visualisasi,PT Avows Technologies,"Provide consulting services related to Data Visualization projects.
Assist in monitoring ongoing dashboards.
Support the creation of data visualizations.
Document all projects related to data visualization.
Fulfill requests for the creation and improvement of dashboards from all divisions.
Minimum of a Bachelor's degree (S1) from a university, majoring in Natural Sciences (MIPA) or IT: Computer Engineering, Informatics Engineering, Information Systems, Information Management, Computer Science, Computer Systems, Information Technology, Statistics.
Minimum GPA: 3.00 (on a 4.00 scale).
Understand banking product business processes.
Possess problem-solving skills, deep critical and analytical thinking.
Ability to work well in a team and have strong interpersonal skills.
Responsible and able to complete every task according to target.
Minimum of 2 (two) years of experience in a related field.
Knowledge of databases such as Oracle, DB2, SQL Server, etc.
Proficient in visualization tools such as Tableau, Power BI, GDS, etc.",367
Jobstreet,Computer Science,IT Business Analyst Intern - Surabaya/Gresik,PT Kamoro Maxima Integra,"Assist in conducting business and user requirement analysis
Support the documentation of business processes, data flows, and system requirements
Participate in evaluating alternative solutions and help identify the most effective option
Help create system documentation such as flowcharts, business process diagrams, and testing scenarios
Collaborate with business users and development teams during software development projects
Assist in user training and support communication related to new application features or changes
Willing to work on-site in Surabaya/Gresik
Undergraduate students currently pursuing a Bachelor’s degree in Information Technology, Computer Science, or a related field with minimum GPA 3.00
Have relevant internship or project-based experience as a Business Analyst or similar role
Familiarity with agile development methodologies is a plus
Proficient in English, both verbal and written
Basic understanding of business process analysis and system documentation
Strong attention to detail and willingness to learn
Good communication, analytical thinking, and a positive, can-do attitude
Able to work independently and collaboratively within a team",368
Jobstreet,Computer Science,Technical Support (Mekari Talenta) - Yogyakarta Placement,PT Mid Solusi Nusantara (MEKARI),"Coordinate with Customer Support Team and other commercial stakeholders by clarifying the customer’s complaint
Provide technical support and win-win solution to customers for any issues that arise with the use of our products
Coordinate with Product and Engineering Team to resolve product problems
Candidate must possess at least a Bachelor's Degree Information System, Computer Science, or equivalent
Fresh graduates are welcome to apply
Have basic knowledge in HR Software and/or HR Information System
Knowledge in Tax will be a plus point
Familiar with Database & HR product will be a plus point
Good analytical and problem-solving skills",369
Jobstreet,Computer Science,Data Engineer,PT Avows Technologies,"Provide consulting services related to Data Warehouse projects for daily and regulatory reporting.
Implement data management solutions for Data Warehouse projects.
Document functional tasks and technical documentation, including providing data processing scripts for Data Warehouse projects using IBM Datastage and AB Initio.
Provide consulting services related to Data Mart projects.
Implement data processing solutions for Data Mart projects.
Document functional tasks and technical documentation, including providing data processing scripts for Data Mart projects.
Minimum Bachelor’s Degree (S1) in MIPA or IT majors: Computer Engineering, Informatics Engineering, Information Systems, Information Management, Computer Science, Computer Systems, Information Technology.
Minimum GPA: 3.00 (on a 4.00 scale).
Possess problem-solving skills, deep critical and analytical thinking.
Ability to work well in a team and have strong interpersonal skills.
Responsible and able to complete each task on target.
Understand banking business processes.
Minimum of 2 (two) years of experience in a related field.
Knowledge of databases such as Oracle, DB2, SQL Server, etc.
Proficient in data processing tools such as IBM Datastage, AB Initio, Informatica, Talend, etc.
Understand Big Data / Data Lake platforms such as Cloudera, IBM, etc.",370
Jobstreet,Computer Science,Surveillance Staff,Private Advertiser,"Urgently required for NOC Surveillance Staff (1-2Y Exp) :
- D3/S1 graduate for Technical Information/Computer science
- Computer network traffic, alarm and ticketing system, CCNA knowledge and experience is advantages
- Good time management
- Have analytical thinking and fast learning
- Good in teamwork, achievement oriented and communication with stakeholders
- Willing to work in shifting system 24/7
Office location : Sinarmas Land, BSD Tangerang Selatan",371
Jobstreet,Computer Science,Project Management Officer,PT Avows Technologies,"Manage shared resources across the Data Management & Analytics Division.
Coordinate and manage projects including planning, development, implementation, and control.
Ensure compliance with standards, methodologies, and project documentation.
Monitor project timelines and tasks carried out by each project team to ensure they are completed according to the agreed schedule.
Collect, track, and analyze data related to project progress, KPI/OKR achievement, and team performance, including evaluating resource needs.
Support and assist with coordination and communication between project teams and related units to ensure project alignment with company goals.
Monitor and track issues or risks in projects to ensure mitigation and resolution.
Ensure the continuity of running projects by tracking timelines, constraints, and solutions if delays occur.
Conduct evaluations of running projects in line with the timelines and deliverables set.
Evaluate ongoing projects and provide analysis of timelines and deliverables.
Minimum Bachelor's Degree (S1) in MIPA or IT majors: Computer Engineering, Informatics Engineering, Information Systems, Information Management, Computer Science, Computer Systems, Information Technology.
Minimum GPA: 3.00 (on a 4.00 scale).
Possess problem-solving skills, deep critical and analytical thinking.
Ability to work well in a team and have strong interpersonal skills.
Responsible and able to complete tasks on target.
Understand project methodology, such as Scrum, Waterfall, etc.
Understand banking product business processes.
Experience in project monitoring is preferred.
Minimum 2 (two) years of experience in a related field.",372
Jobstreet,Computer Science,Senior SAN Engineer (Enterprise Storage),Bit by Bit Inc,"Responsible for the Support and administration of the Enterprise Data Protection environment using DELL/EMC Avamar and Data Domain technologies
Support and administer a Cyber Vault utilizing DELL/EMC Cyber Recovery Vault and Cyber Sense software
Support of cloud-based storage solutions in the Microsoft Azure environment utilizing DELL/EMC DDVE
Work with application development, business team and end user to specify and implement data retention and recovery plans and strategies.
Knowledge of SAN/NAS environments and switching fabric with new installations, upgrades and patching/firmware upgrades consisting of DELL/EMC, PURE and IBM devices a plus.
Strong knowledge on Dell PowerStore, IBM VNX 7000, Dell Isilon
Strong time-management, prioritization, multi-tasking, problem-solving skills
Ability to think critically, analytically, and strategically.
Expert experience to maintain and administrate an Enterprise Data Protection environment using DELL/EMC Avamar, DataDomain and Cyber Recovery Vault technologies
Working with various application development and database teams to define the backup schedules and retention policies required to protect critical data and restore systems in an emergency.  Strong knowledge of DDBoost for backing up data base environments required
Experience maintaining and administering Cyber Recovery Vault for critical data protection
Experience maintaining and administering a backup environment in the Azure cloud utilizing DELL/EMC Avamar and DDVE
Experience in administration of SAN and NAS devices utilizing DELL/EMC storage systems (such as VNX, XIO, PowerStore), PURE Storage and IBM (XIV, V9000, etc.) a plus
Experience configuring and maintaining storage pools in a Azure cloud environment a plus
Working within a ServiceNow environment is preferred
Bachelor’s degree in Computer Science, Engineering, or a related field (master’s degree preferred). 
Relevant certifications are a plus.
Opportunity to work on cutting-edge automation and infrastructure projects.
Collaborative and innovative team environment.
Competitive salary, benefits, and professional growth opportunities.
Competitive salary based on experience + bonus. 
Paid vacation.",373
Jobstreet,Computer Science,Solutions Architect,NTT Communications,"Contributes to the development of solution architectures in specific business, infrastructure or functional areas.
Identifies and evaluates alternative architectures and the trade-offs in cost, performance and scalability.
Produces specifications of cloud-based or on-premises components, tiers and interfaces, for translation into detailed designs using selected services and products.
Supports a change programme or project through the preparation of technical plans and application of design principles that comply with enterprise and solution architecture standards.
Takes responsibility for understanding client requirements, collecting data, delivering analysis and problem resolution.
Monitors the external environment to gather intelligence on emerging technologies.
Creates reports and technology roadmaps and shares knowledge and insights with others.
Designs components using appropriate modelling techniques following agreed architectures, design standards, patterns and methodology.
Creates multiple design views to address the concerns of the different stakeholders of the architecture and to handle both functional and non-functional requirements, including proof of concept (POC).
Reviews, verifies and improves own designs against specifications.
Contribute to the development of new go to market services and contributes knowledge on relevant verticals.
Operates across both the technical levels within the enterprise architecture and the value chain in order to develop holistic and integrated solutions.
Seasoned knowledge of multi-vendor service integrations and cross-functional software, OS’s and infrastructure designs.
Excellent communication skills both verbal and written coupled with excellent interpersonal skills to build solid working relationships with internal and external stakeholders.
Seasoned knowledge on how specific infrastructures and application software are deployed in line with relevant methodologies and frameworks.
Ability to develop and leverage their seasoned specialist knowledge of reference architectures.
Ability to maintain knowledge of trends and development in technology domains.
Ability to keep abreast of industry trends and emerging technologies.
Seasoned ability to collaborate with cross functional teams such as sales, product, delivery etc.
Bachelor's degree or equivalent in computer science, engineering or business or a related field.
Certification and working knowledge of Enterprise Architecture methodologies (for example, TOGAF, Zachman, SOA, ITIL, COBIT, etc.).
Safe Scaled Agile certification advantageous.
Seasoned professional technical, IT or Operations experience within a large scale (preferably multi- national) technology services environment on the following areas: Software Development, Application Support and Infrastructure Support.
Seasoned project or program management experience would be preferred but not essential.
Seasoned client engagement and consulting experience coupled with solid experience in client needs assessment and change management.
Seasoned experience in integrating the solution for the particular project with the business domain, enterprise concerns, industry standards, established patterns and best practices.
Seasoned experience working in an agile development environment.
Seasoned experience in developing, selling and delivering technical solutions.",374
Jobstreet,Informatics,Junior IT Solution Engineer,PT Fusion Dinamika,"Support the project team in implementing technological solutions.
Collaborated with Project Manager and other technical teams in completing the project.
Help analyze customer business needs.
Assist in the preparation of technical documentation, proposals, and presentations.
Supports product demo activities and Proof of Concept (POC).
Initial installation (deployment), trials, and system configuration.
Provide basic technical support (support) after implementation.
Assist the training process of users related to the use of technology.
Perform initial troubleshooting to the technical obstacles that arise.
Carry out additional tasks given by superiors or senior engineers.
S1/D3 graduates in the field of informatics engineering, information systems, or relevant majors (fresh graduates are invited to apply).
Has a good basis in the concept of information systems, networks, or software development.
Able to communicate well and ready to work in the team.
Carefully, want to learn, and be able to follow the technical direction of the superiors.
Internship experience or campus project in the IT field is an added value.
Willing to take an official trip if needed.
Competitive salary for entry-level position
Health and transportation allowance
Direct guidance from senior engineer
Internal training and professional certification (if available)
Collaborative work environment and support career development",375
