job_source,keyword,job_title,company,job_description,job_id,job_description_cleaned
LinkedIn,Computer Science,IT Officer,LYD Group,"Network and Infrastructure Management:Ensuring the smooth operation of network hardware, servers, and internet connectivity.
System Maintenance and Support:Installing, configuring, and maintaining hardware and software; troubleshooting technical issues.
Security Management:Implementing security protocols to protect company data and IT assets, including antivirus, firewalls, and access controls.
User Support and Training:Assisting staff with technical problems and providing training on new systems or software.
Software Management:Managing enterprise applications, ensuring updates, backups, and proper functioning.
Documentation:Maintaining accurate records of IT infrastructure, configurations, and procedures.
Project Assistance:Supporting IT-related projects such as system upgrades, system implementation, or infrastructure expansion.
Compliance:Ensuring compliance with company policies and regulatory standards related to IT.
Proficiency in Troubleshooting and providing Technical Support
Strong knowledge in Information Technology and Network Administration
Experience with System Administration and maintaining IT infrastructure
Excellent problem-solving and analytical skills
Ability to work independently and as part of a team
Relevant certifications or degrees in Information Technology, Computer Science, or related field
Prior experience in the hospitality or F & B industry is a plus",269,network infrastructure managementensuring smooth operation network hardware servers internet connectivity system maintenance supportinstalling configuring maintaining hardware software troubleshooting technical issues security managementimplementing security protocols protect company data assets including antivirus firewalls access controls user support trainingassisting staff technical problems providing training new systems software software managementmanaging enterprise applications ensuring updates backups proper functioning documentationmaintaining accurate records infrastructure configurations procedures project assistancesupporting itrelated projects system upgrades system implementation infrastructure expansion complianceensuring compliance company policies regulatory standards related proficiency troubleshooting providing technical support strong knowledge information technology network administration experience system administration maintaining infrastructure excellent problemsolving analytical skills ability work independently part team relevant certifications degrees information technology computer science related field prior experience hospitality f b industry plus
LinkedIn,Computer Science,Phyton Developer,COWORKER.ID,"Collaborate with senior developers to design, develop, and maintain Python-based applications.
Write clean, maintainable, and efficient code.
Participate in troubleshooting and debugging to optimize performance.
Work on back-end development and database management.
Contribute to the development of new features and enhancements.
Participate in code reviews and provide constructive feedback.
Proficiency in Python and understanding of basic web frameworks (e.g., Flask, Django).
Familiarity with MySQL database.
Good problem-solving skills and ability to work in a team.
Strong communication skills and eagerness to learn.
Knowledge of version control systems (e.g., Git).
Basic understanding of RESTful APIs and web services.
Knowledge of jQuery framework for front-end integration and enhanced user interaction.
Experience with FrappeFramework and Jinja2 report templating engine would be an advantage.
On-site job and domiciled in Yogyakarta, Indonesia
We welcome applications from high school graduates or a higher level of education.
Experience with cloud platforms (e.g., AWS, Google Cloud).
Familiarity with front-end technologies (HTML, CSS, JavaScript).
Exposure to Agile development methodologies.
A supportive environment for learning and career growth.
Opportunities to work on exciting and innovative projects.
A collaborative team that values creativity and teamwork.
Competitive salary and benefits package.",270,collaborate senior developers design develop maintain pythonbased applications write clean maintainable efficient code participate troubleshooting debugging optimize performance work backend development database management contribute development new features enhancements participate code reviews provide constructive feedback proficiency python understanding basic web frameworks eg flask django familiarity mysql database good problemsolving skills ability work team strong communication skills eagerness learn knowledge version control systems eg git basic understanding restful apis web services knowledge jquery framework frontend integration enhanced user interaction experience frappeframework jinja report templating engine would advantage onsite job domiciled yogyakarta indonesia welcome applications high school graduates higher level education experience cloud platforms eg aws google cloud familiarity frontend technologies html css javascript exposure agile development methodologies supportive environment learning career growth opportunities work exciting innovative projects collaborative team values creativity teamwork competitive salary benefits package
LinkedIn,Computer Science,Technician,PT Arete Medika Utama,"Graduates of the Minimum D3/S1 Electromedical Engineering, Electrical, or related majors.
Able to read technical manuals and understand the tool diagram.
Careful, responsible, and have good communication skills.
Willing to travel official trips or field visits to health service facilities.
Installing and initial setting medical equipment at the client's location.
Carry out maintenance (maintenance) medical devices regularly to ensure maximum performance.
Carry out daily, weekly, and monthly checks (Daily, Weekly, Monthly Check) on medical devices.
Respond to complaints or service requests from clients professionally and on time.",271,graduates minimum ds electromedical engineering electrical related majors able read technical manuals understand tool diagram careful responsible good communication skills willing travel official trips field visits health service facilities installing initial setting medical equipment clients location carry maintenance maintenance medical devices regularly ensure maximum performance carry daily weekly monthly checks daily weekly monthly check medical devices respond complaints service requests clients professionally time
LinkedIn,Computer Science,Information Technology Engineer,Congress Indonesia,"Company Description
Congress Rental provides a niche service in the Audio Visual industry. It is the largest provider of Simultaneous Interpretation Systems and Conference Microphones in the Asia-Pacific region, with offices in Bali, Australia, Singapore, Philippines and New Zealand. We specialise in providing high quality Bosch conference systems for single and multi-language events. Our commitment to using cutting-edge technologies ensures a seamless and interactive experience for our clients and their audiences.
Congress provides services for G20, APEC, CHOGM, and ASEAN Leaders events throughout Asia. In addition, we work with a number of smaller clients on a day-to-day basis.
Location:
Bali, Indonesia
Role Description
We are looking for an individual with IT or AV education, training, and experience to join our team and learn the skills specific to our company, where we apply IT expertise to the Audio Visual industry.
We are seeking a full-time engineer for our Bali office to deliver, install, operate, and dismantle Simultaneous Interpretation Systems, Conference Microphones, Video Cameras, Presentation Integration, and other technical tasks.
Other tasks include:
• Technical supervision of Bali based equipment
• Project management
• Maintenance and repairs of systems and their components
• Design of system solutions based on client requirements
• Providing technical support to rental / dry hire customers
Essential Criteria
• IT Certified (CCNA preferred)
• Dante Level 2 certification
• Windows Server configuration experience
• Background in Audio Visual (AV) technologies (training can be provided)
• Personable attitude with a strong customer-facing presence
• Excellent oral and written communication skills
• Highly professional presentation and demeanor
• Must be fit and active
• Ability to work effectively in a team as well as independently
• Strong interpersonal skills, able to interact with people at all levels
• Flexibility to work after hours and on weekends, when required
• Willingness to travel nationally and internationally for work",272,company description congress rental provides niche service audio visual industry largest provider simultaneous interpretation systems conference microphones asiapacific region offices bali australia singapore philippines new zealand specialise providing high quality bosch conference systems single multilanguage events commitment using cuttingedge technologies ensures seamless interactive experience clients audiences congress provides services g apec chogm asean leaders events throughout asia addition work number smaller clients daytoday basis location bali indonesia role description looking individual av education training experience join team learn skills specific company apply expertise audio visual industry seeking fulltime engineer bali office deliver install operate dismantle simultaneous interpretation systems conference microphones video cameras presentation integration technical tasks tasks include technical supervision bali based equipment project management maintenance repairs systems components design system solutions based client requirements providing technical support rental dry hire customers essential criteria certified ccna preferred dante level certification windows server configuration experience background audio visual av technologies training provided personable attitude strong customerfacing presence excellent oral written communication skills highly professional presentation demeanor must fit active ability work effectively team well independently strong interpersonal skills able interact people levels flexibility work hours weekends required willingness travel nationally internationally work
LinkedIn,Computer Science,Fullstack Software Engineer,KinderCastle Indonesia,"Design and implement scalable applications using various technologies.
Write clean and manageable code for frontend and backend systems.
Work closely with product managers, designers, and other engineers to deliver high-quality features and enhancements.
Participate in code reviews, providing and receiving constructive feedback.
Utilize cloud services to deploy, monitor, and scale applications effectively.
Contribute ideas and innovations that enhance our focus on early childhood development.
0-2 years in full stack development with a solid understanding of both front-end and back-end technologies.
Experienced in Flutter, Node.Js, Typescript, and MySQL
Familiarity with cloud providers is a plus
Ability to learn and work with various technology stacks as project demands evolve.
An interest in early childhood development and a desire to contribute to meaningful projects in this area.
Strong verbal and written communication skills to collaborate effectively with cross-functional teams.",273,design implement scalable applications using various technologies write clean manageable code frontend backend systems work closely product managers designers engineers deliver highquality features enhancements participate code reviews providing receiving constructive feedback utilize cloud services deploy monitor scale applications effectively contribute ideas innovations enhance focus early childhood development years full stack development solid understanding frontend backend technologies experienced flutter nodejs typescript mysql familiarity cloud providers plus ability learn work various technology stacks project demands evolve interest early childhood development desire contribute meaningful projects area strong verbal written communication skills collaborate effectively crossfunctional teams
LinkedIn,Computer Science,Information Technology Consultant,PT. KPF Jakarta,"Some common tasks that are often done by IT professionals are:
1. *Managing a computer system *: Managing and maintaining computer systems, networks, and software.
2. *Overcoming technical problems *: Overcoming technical problems related to hardware and software.
3. *Develop a system *: Develop and implement new systems to improve efficiency and productivity.
4. *Managing security *: Managing system security and data to prevent cyber attacks and lose data.
5. *Manage networks *: Manage computer networks and ensure stable connectivity.
6. *updating software *: updating the software and operating system to ensure optimal safety and performance.
7. *Provide support *: Provide technical support to users and ensure their satisfaction.
IT professionals can work in various fields, such as:
1. System administration
2. Software Development
3. Cyber ​​security
4. Computer network
5. Technical support
The main purpose of IT professional is to ensure optimal system performance, data security, and user satisfaction.
More Info: 081237909995 a/n Irfan",274,common tasks often done professionals managing computer system managing maintaining computer systems networks software overcoming technical problems overcoming technical problems related hardware software develop system develop implement new systems improve efficiency productivity managing security managing system security data prevent cyber attacks lose data manage networks manage computer networks ensure stable connectivity updating software updating software operating system ensure optimal safety performance provide support provide technical support users ensure satisfaction professionals work various fields system administration software development cyber security computer network technical support main purpose professional ensure optimal system performance data security user satisfaction info irfan
LinkedIn,Computer Science,Web Designer,Try Out Master,"Concept and create a professional web design, engag, and meet the company's brand
Continuously, improve and optimize user experience when exploring the company's website
Collaborated in developing concepts and design ideas with other divisions such as marketing and customer relationship management
SMK/D3/D4/S1 in the field of Information Engineering or Communication Information Technology
Mandatory familiar with html, css, javascript
Mandatory familiar with wordpress
Able to use graphic design tools",275,concept create professional web design engag meet companys brand continuously improve optimize user experience exploring companys website collaborated developing concepts design ideas divisions marketing customer relationship management smkdds field information engineering communication information technology mandatory familiar html css javascript mandatory familiar wordpress able use graphic design tools
LinkedIn,Computer Science,Petugas IT Sumedang,PT Sumberdaya Dian Mandiri,"Male, Single Maximum Age 25 Years
Minimum education D3 - S1, GPA min. 2.75 Department of Information Engineering, Information Systems, Computer Engineering
Experienced Min. 1 year in its field (Freshgraduated can apply)
Being attractive, have good communication and atitudes
Sumedang placement
- Mastering MySQL (Understanding SQL Command and Strong Logic in SQL Query)
- Mastering Web Programming (PHP, Javascript, CSS)
- Understand the network",276,male single maximum age years minimum education gpa min department information engineering information systems computer engineering experienced min year field freshgraduated apply attractive good communication atitudes sumedang placement mastering mysql understanding sql command strong logic sql query mastering web programming php javascript css understand network
LinkedIn,Computer Science,Technical Trainer Fiber Optic,PT Dutakom Wibawa Putra (D~NET),"Bachelor’s degree in a related field
Skills in Technical Training and Technical Trainers
Planning of FTTH network device needs for new areas (not network expansion)
Able to make link budget based on homepassed targets
Able to set OLT, ONU and Router, splicer, operate OTDR and FO tools
Understand the concept of Metro-E, WDM, PTP, PTMP
Involved/experienced in FTTH project implementation
Willing to placed in Surabaya",277,bachelors degree related field skills technical training technical trainers planning ftth network device needs new areas network expansion able make link budget based homepassed targets able set olt onu router splicer operate otdr fo tools understand concept metroe wdm ptp ptmp involvedexperienced ftth project implementation willing placed surabaya
LinkedIn,Computer Science,New Graduate Hiring Program 2025 – Global IT Consultant,ABeam Consulting Indonesia,"Education Background (Preferred Majors):
Computer Science, Information Technology System, SAP-related fields
Statistics, Mathematics
Engineering
Economy, Management, Accounting, Finance
GPA minimum 3.20/ 4.00
English Proficiency: Business level (spoken and written)
Soft Skills:
Strong logical thinking
Team-based problem-solving experience
High motivation and passion
Excellent teamwork and a willingness to learn
Willing to be assigned in functional and technical area
Must have graduated with a bachelor’s degree (with a graduation certificate) and be available to start the program on 1st October 2025
Consulting Skills Training
Technical Skills Development
Industry & Business Insights
On-the-Job Training with real projects",278,education background preferred majors computer science information technology system saprelated fields statistics mathematics engineering economy management accounting finance gpa minimum english proficiency business level spoken written soft skills strong logical thinking teambased problemsolving experience high motivation passion excellent teamwork willingness learn willing assigned functional technical area must graduated bachelors degree graduation certificate available start program st october consulting skills training technical skills development industry business insights onthejob training real projects
LinkedIn,Computer Science,Fullstack Developer (PHP-Java Native-React Js),AVOWS TECHNOLOGIES PRIVATE LIMITED,"Willing to work in contract based status
Bachelor's degree in Computer Science, Information Technology, or related field.
Proven experience as a Fullstack Developer or similar role.
Proficiency in:
PHP(Laravel/CodeIgniter or plain PHP)
Java Native(Core Java, Servlets, JDBC)
React JS(Hooks, Redux, Axios, etc.)
Solid understanding of RESTful API development and integration.
Experience with relational databases (MySQL, PostgreSQL, etc.).
Familiarity with version control tools (Git, GitHub/GitLab).
Strong problem-solving and debugging skills.
Ability to work independently and in a team-oriented environment.",279,willing work contract based status bachelors degree computer science information technology related field proven experience fullstack developer similar role proficiency phplaravelcodeigniter plain php java nativecore java servlets jdbc react jshooks redux axios etc solid understanding restful api development integration experience relational databases mysql postgresql etc familiarity version control tools git githubgitlab strong problemsolving debugging skills ability work independently teamoriented environment
LinkedIn,Computer Science,Software Tester,Ailytics,"Conduct thorough testing of our system features to ensure stability, accuracy, and performance.
Perform stress testing to find system limits and bottlenecks.
Identify bugs, corner cases, and anomalies across different environments and use cases.
Suggest practical improvements and fixes towards our system.
Work closely with engineers and operations team to reproduce and document issues clearly.
Write clear, concise test cases and testing documentation.
Participate in release and post-release testing and monitoring.
Help shape internal QA processes and advocate for high standards.
Proficiency in Python for scripting and debugging purposes.
Prior experience in a quality assurance/software testing position.
Strong analytical skills and attention to detail.
A curious and critical mindset — someone who enjoys breaking things to understand them.
Familiarity with AI behaviour, training data, or model performance would be a big bonus.
Ability to work independently and take ownership of your findings.
This is an opportunity to create lasting impact and explore the intersection of AI and safety.
We’re a start-up that’s still in its early stages. If you’re looking for an environment where you can really make an impact, this is it.
We value strong standards, high transparency, and low egos. Let us know if this sounds like you.",280,conduct thorough testing system features ensure stability accuracy performance perform stress testing find system limits bottlenecks identify bugs corner cases anomalies across different environments use cases suggest practical improvements fixes towards system work closely engineers operations team reproduce document issues clearly write clear concise test cases testing documentation participate release postrelease testing monitoring help shape internal qa processes advocate high standards proficiency python scripting debugging purposes prior experience quality assurancesoftware testing position strong analytical skills attention detail curious critical mindset someone enjoys breaking things understand familiarity ai behaviour training data model performance would big bonus ability work independently take ownership findings opportunity create lasting impact explore intersection ai safety startup thats still early stages youre looking environment really make impact value strong standards high transparency low egos let us know sounds like
LinkedIn,Computer Science,Drafter Engineer,PT. Muliamakmur Elektrikatama,"Collecting, analyzing the needs from customer by complying Electrical Standards (PUIL, IEC, JIS)
Design and Engineering Electrical Switchboards.
Brainstorming and creating new ideas for electrical switchboards design.
Troubleshooting electrical problems that occurs at the customers switchboards.
Bachelor's degree in Electrical Engineering
Experience in Electrical machine job preferred, Fresh Graduate welcome
Fluently in operating Office Apps (Word, Excel) and 2D CAD Drawing is a must.
Strong problem solving, technical, and critical thinking
Strong written and verbal communication",281,collecting analyzing needs customer complying electrical standards puil iec jis design engineering electrical switchboards brainstorming creating new ideas electrical switchboards design troubleshooting electrical problems occurs customers switchboards bachelors degree electrical engineering experience electrical machine job preferred fresh graduate welcome fluently operating office apps word excel cad drawing must strong problem solving technical critical thinking strong written verbal communication
LinkedIn,Computer Science,DBA Engineer,PT Inovasi Digital Sejahtera (inodigi),"Deploy, configure, and maintain SQL Server, PostgreSQL, and MySQL databases to ensure optimal performance and reliability.
Continuously monitor database health, proactively identifying and resolving performance bottlenecks and technical issues.
Design and implement robust backup, restore, and disaster recovery strategies to safeguard critical data.
Uphold database security, access controls, and compliance with internal policies and industry standards.
Collaborate closely with development teams to optimize database architecture and performance.
Diagnose and swiftly resolve database incidents to minimize downtime and disruption.
Architect, implement, and manage cloud infrastructure on AWS and Azure platforms.
Oversee cloud resources, ensuring peak performance, strong security, and cost-effectiveness.
Automate cloud operations using modern infrastructure-as-code tools such as Terraform or CloudFormation.
Ensure high availability, scalability, and disaster recovery for all cloud-based systems.
Stay abreast of emerging cloud technologies and industry best practices.
Bachelor’s degree in Computer Science, Information Technology, or a related discipline.
Demonstrated experience as a DBA Engineer working with SQL Server, PostgreSQL, and MySQL.
Hands-on expertise in managing cloud infrastructure on AWS and Azure.
In-depth knowledge of database security, backup, and recovery best practices.
Familiarity with infrastructure-as-code tools (e.g., Terraform, CloudFormation).
Proficiency in scripting languages such as PowerShell, Python, or Bash.
Exceptional analytical, troubleshooting, and communication skills.
Strong team player with a collaborative mindset.
Relevant certifications (e.g., AWS Certified Solutions Architect, Microsoft Certified: Azure Administrator, Database Administrator) are highly regarded.
Willing to work on-site in Malang, East Java.",282,deploy configure maintain sql server postgresql mysql databases ensure optimal performance reliability continuously monitor database health proactively identifying resolving performance bottlenecks technical issues design implement robust backup restore disaster recovery strategies safeguard critical data uphold database security access controls compliance internal policies industry standards collaborate closely development teams optimize database architecture performance diagnose swiftly resolve database incidents minimize downtime disruption architect implement manage cloud infrastructure aws azure platforms oversee cloud resources ensuring peak performance strong security costeffectiveness automate cloud operations using modern infrastructureascode tools terraform cloudformation ensure high availability scalability disaster recovery cloudbased systems stay abreast emerging cloud technologies industry best practices bachelors degree computer science information technology related discipline demonstrated experience dba engineer working sql server postgresql mysql handson expertise managing cloud infrastructure aws azure indepth knowledge database security backup recovery best practices familiarity infrastructureascode tools eg terraform cloudformation proficiency scripting languages powershell python bash exceptional analytical troubleshooting communication skills strong team player collaborative mindset relevant certifications eg aws certified solutions architect microsoft certified azure administrator database administrator highly regarded willing work onsite malang east java
LinkedIn,Computer Science,Software Development Engineer in Test (SDET),PT. Inovasi Anak Indonesia - PARKEE,"Review requirements, specifications and technical design documents to provide timely and meaningful feedback;
Create detailed, comprehensive and well-structured test plans and test cases;
Estimate, prioritize, plan and coordinate testing activities;
Design, develop and execute automation scripts using open source tools;
Identify, record, document thoroughly and track bugs;
Perform thorough regression testing when bugs are resolved;
Develop and apply testing processes for new and existing products to meet client needs;
Liaise with internal teams (e.g. developers and product managers) to identify system requirements;
Monitor debugging process results;
Investigate the causes of non-conforming software and train users to implement solutions;
Track quality assurance metrics, like defect densities and open defect counts;
Stay up-to-date with new testing tools and test strategies.
BS/MS degree in Computer Science, Engineering or a related subject
Must have experience working in Postman, Robot Framework, Python
Proven work experience in software quality assurance automation;
Strong knowledge of software QA methodologies, tools and processes;
Experience in writing clear, concise and comprehensive test plans and test cases;
Hands-on experience with both white box and black box testing;
Hands-on experience with automated testing tools;
Solid knowledge of SQL and scripting;
Experience working in an Agile/Scrum development process;
Ready to work in fast paced environment
Love to Explore new things
Have a strong coding skills to write automated test scripts and tools
Have a deep understanding of software testing principles and methodologies.",283,review requirements specifications technical design documents provide timely meaningful feedback create detailed comprehensive wellstructured test plans test cases estimate prioritize plan coordinate testing activities design develop execute automation scripts using open source tools identify record document thoroughly track bugs perform thorough regression testing bugs resolved develop apply testing processes new existing products meet client needs liaise internal teams eg developers product managers identify system requirements monitor debugging process results investigate causes nonconforming software train users implement solutions track quality assurance metrics like defect densities open defect counts stay uptodate new testing tools test strategies bsms degree computer science engineering related subject must experience working postman robot framework python proven work experience software quality assurance automation strong knowledge software qa methodologies tools processes experience writing clear concise comprehensive test plans test cases handson experience white box black box testing handson experience automated testing tools solid knowledge sql scripting experience working agilescrum development process ready work fast paced environment love explore new things strong coding skills write automated test scripts tools deep understanding software testing principles methodologies
LinkedIn,Computer Science,Fullstack Developer (Python/Django & Javascript/React),PT ELUON,"Develop and maintain web applications using Python Django on the backend.
Build responsive and interactive user interfaces using TypeScript/JavaScript and React.
Collaborate with cross-functional teams to define, design, and ship new features.
Write clean, efficient, and reusable code.
Troubleshoot and debug applications to ensure optimal performance.
Stay up-to-date with emerging technologies and apply them to improve our systems.
Diploma or bachelor's degree in Computer Science/Informatics, Software Engineering, Mathematics, or a related field.
Proficiency in Python and Django framework.
Strong understanding of TypeScript or JavaScript and React.
Knowledge of web development fundamentals including HTML, CSS, and RESTful APIs.
Understanding of database concepts and proficiency in SQL.
Excellent problem-solving skills and attention to detail.
Ability to work well in a team-oriented environment and communicate effectively.
Ability to prioritize tasks and manage time effectively in a fast-paced environment.
Excellent verbal and written English skills.",284,develop maintain web applications using python django backend build responsive interactive user interfaces using typescriptjavascript react collaborate crossfunctional teams define design ship new features write clean efficient reusable code troubleshoot debug applications ensure optimal performance stay uptodate emerging technologies apply improve systems diploma bachelors degree computer scienceinformatics software engineering mathematics related field proficiency python django framework strong understanding typescript javascript react knowledge web development fundamentals including html css restful apis understanding database concepts proficiency sql excellent problemsolving skills attention detail ability work well teamoriented environment communicate effectively ability prioritize tasks manage time effectively fastpaced environment excellent verbal written english skills
LinkedIn,Computer Science,DevOps Engineer,Sprout Digital Labs,"Basic in Computer Science, Engineering or relevant field
Experience as a DevOps Engineer or similar software engineering role
Experienced in Cloud Service AWS and Azure (GCP is a plus point)
Good understanding of IAM (preferably working knowledge of KeyCloak)
Proficient with git and git workflows
Experience in defining Infrastructure as Code
Good knowledge of Nodejs or Python
Working knowledge of databases and SQL
Problem-solving attitude
Collaborative team spirit
Building and setting up new development tools and infrastructure
Defining/Managing/Monitoring production infrastructure
Working on ways to automate and continuously improve development and release processes
Ensuring that systems are safe and secure against cybersecurity threats
Identifying technical problems and developing software updates and ‘fixes’
Working with software developers and software engineers to ensure that development follows established processes and works as intended
Planning out projects and being involved in project management decisions
Deploy updates and fixes
Provide Level 2 technical support
Build tools to reduce occurrences of errors and tools to monitor them more effectively
Develop software to integrate with internal back-end systems
Perform root cause analysis for production errors
Investigate and resolve technical issues
Develop scripts to automate visualization
Design procedures for system troubleshooting and maintenance",285,basic computer science engineering relevant field experience devops engineer similar software engineering role experienced cloud service aws azure gcp plus point good understanding iam preferably working knowledge keycloak proficient git git workflows experience defining infrastructure code good knowledge nodejs python working knowledge databases sql problemsolving attitude collaborative team spirit building setting new development tools infrastructure definingmanagingmonitoring production infrastructure working ways automate continuously improve development release processes ensuring systems safe secure cybersecurity threats identifying technical problems developing software updates fixes working software developers software engineers ensure development follows established processes works intended planning projects involved project management decisions deploy updates fixes provide level technical support build tools reduce occurrences errors tools monitor effectively develop software integrate internal backend systems perform root cause analysis production errors investigate resolve technical issues develop scripts automate visualization design procedures system troubleshooting maintenance
LinkedIn,Computer Science,Junior Software Engineer,Synpulse8,"Design client solutions and end -to -end architectures
Understand, investigate, and resolve client technical queries, conducting postmortems and defect management on technical issues
Develop activities either on the front- or the backend of our software framework
Work with cutting edge fintech products and platforms
Participate in testing, release cycle and QA processes relating to client deployments
Want to transform what banking means
Passionate individual for Front End, Back End, Full Stack Software Engineer with applied experience in Java, JavaScript, Spring Boot/React and/or Python
Are excited about Cloud-native technologies, Infrastructure as Code and automation
Have applied knowledge of Continuous Integration & Continuous Delivery
Have developed user friendly frontends using NodeJS, Angular, or Flutter
Are used to Agile Software Development practices
Work independently
Love to solve complex problems and find the best viable solution for the user
Strong communication skills
Want to transform what banking means with you!
Are inclusive and diverse
Will guide you
Are committed to creating a flexible, supportive work environment that helps you effectively manage your work and family commitments
Embrace innovate-thinking and entrepreneurship in everything we do
Are award winning and known for our commitment to outcomes
Apply the latest tech and new ways of working
Support your personal growth
Your link to your git/code repo
A short summary of you
Resume or CV",286,design client solutions end end architectures understand investigate resolve client technical queries conducting postmortems defect management technical issues develop activities either front backend software framework work cutting edge fintech products platforms participate testing release cycle qa processes relating client deployments want transform banking means passionate individual front end back end full stack software engineer applied experience java javascript spring bootreact andor python excited cloudnative technologies infrastructure code automation applied knowledge continuous integration continuous delivery developed user friendly frontends using nodejs angular flutter used agile software development practices work independently love solve complex problems find best viable solution user strong communication skills want transform banking means inclusive diverse guide committed creating flexible supportive work environment helps effectively manage work family commitments embrace innovatethinking entrepreneurship everything award winning known commitment outcomes apply latest tech new ways working support personal growth link gitcode repo short summary resume cv
LinkedIn,Computer Science,IT Hardware & Infrastructure Officer,LAPI LABORATORIES,"Make improvements and maintenance of computer equipment and IT infrastructure network equipment.
Installing computer equipment and IT infrastructure network equipment.
Designing and building IT infrastructure networks.
Education Min. S1 Information Technology or the like
Mastering Network Technology (LAN/WAN)
Mastering Server and Computer Technology",287,make improvements maintenance computer equipment infrastructure network equipment installing computer equipment infrastructure network equipment designing building infrastructure networks education min information technology like mastering network technology lanwan mastering server computer technology
LinkedIn,Computer Science,Application Specialist Staff - Bali,PT. Medquest Jaya Global,"Trains and ensure that customers are properly and optimally able to operate the medical device and/or research laboratory products they have purchased.
Re-trains clients when systems or technologies have been upgraded
Provides on-going customer support and re-visits clients.
Develops instructional programs.",288,trains ensure customers properly optimally able operate medical device andor research laboratory products purchased retrains clients systems technologies upgraded provides ongoing customer support revisits clients develops instructional programs
LinkedIn,Computer Science,Deployment Engineer,Protergo,"Troubleshooting deployment issues in order to fix bugs in software or hardware components
Providing technical support to clients in order to help them troubleshoot their own issues
Working with clients to develop a deployment plan that meets their needs
Monitoring and maintaining the health of servers and other network devices
Deploying new systems, updating existing systems, or decommissioning old systems as needed
Designing and implementing backup solutions to protect against data loss
Maintaining documentation of all steps taken during each deployment project
Helping to create documentation for new software releases or hardware updates
Testing new software releases to ensure that they work as expected
A bachelor's degree in computer science, IT, or a relevant technical field
A year of experience in an IT role, particularly with deployment and technology migration
Understand AlivenVault, Wazuh, Qradar and other SIEM
Understand Elasticsearch, Logstash and Kibana
Understand Linux system administration
Strong problem-solving and analytical abilities
Excellent communication and organizational skills",289,troubleshooting deployment issues order fix bugs software hardware components providing technical support clients order help troubleshoot issues working clients develop deployment plan meets needs monitoring maintaining health servers network devices deploying new systems updating existing systems decommissioning old systems needed designing implementing backup solutions protect data loss maintaining documentation steps taken deployment project helping create documentation new software releases hardware updates testing new software releases ensure work expected bachelors degree computer science relevant technical field year experience role particularly deployment technology migration understand alivenvault wazuh qradar siem understand elasticsearch logstash kibana understand linux system administration strong problemsolving analytical abilities excellent communication organizational skills
LinkedIn,Computer Science,Network Engineer,Accurate Indonesia,"Qualifications:
• Adequate command of the English language to read and write materials written in English
• A troubleshooter with an analytical mindset and willingness to learn new things
• Solid knowledge of network switching and routing
• Solid knowledge of network routing protocols (BGP, RIP, etc.)
• Knowledge of services running on network (DNS, DHCP, LLDP, etc.)
• Knowledge of network encapsulation protocols
• Working experience configuring and managing Mikrotik network equipment
• Good communication skills to work both in a team and independently
• Able to work with Mikrotik network equipment
• Willing to travel to datacenter sites, with the possibility of office or on-site (datacenter) placement
• Available for after-office-hours work schedule, especially during upgrades or incident resolution
• Willing to learn to use network equipment from other brands
Job Description:
• Install, configure and maintain network equipment
• Monitor and log network performance and related issues
• Plan, strategize, develop, and manage the network with the goal of maintaining internet accessibility (uptime)
• Escalate issues related to internet connectivity to IX and/or related peers
• Maintain a log of network configuration changes
• Plan and execute software updates when needed
• Keep up-to-date on Mikrotik product line and software releases
• Plan and execute office network development
*Preferred Qualifications (Optional but Nice to Have):
• Working experience as a network technician
• Experience maintaining Mikrotik network equipment
• Experience installing, configuring, and maintaining Linux-based firewalls
• MTCRE or higher certifications
• CCNP or better certifications
• Familiarity with Ansible network automation
• Experience or knowledge of structured cabling installation",290,qualifications adequate command english language read write materials written english troubleshooter analytical mindset willingness learn new things solid knowledge network switching routing solid knowledge network routing protocols bgp rip etc knowledge services running network dns dhcp lldp etc knowledge network encapsulation protocols working experience configuring managing mikrotik network equipment good communication skills work team independently able work mikrotik network equipment willing travel datacenter sites possibility office onsite datacenter placement available afterofficehours work schedule especially upgrades incident resolution willing learn use network equipment brands job description install configure maintain network equipment monitor log network performance related issues plan strategize develop manage network goal maintaining internet accessibility uptime escalate issues related internet connectivity ix andor related peers maintain log network configuration changes plan execute software updates needed keep uptodate mikrotik product line software releases plan execute office network development preferred qualifications optional nice working experience network technician experience maintaining mikrotik network equipment experience installing configuring maintaining linuxbased firewalls mtcre higher certifications ccnp better certifications familiarity ansible network automation experience knowledge structured cabling installation
