job_source,keyword,job_title,company,job_description,job_id
Jobstreet,Information Systems,Odoo Developer,AGRO BOGA UTAMA GROUP,"Minimum education S1-Information Technology (Information Systems, Computer Systems)
Have experience as Odoo Developer
Experience in CRM, HR, Production, Warehouse, Inventory, Logistic, Fleet, and Delivery
Understand and proficient in programming languages: Python, JavaScript, Web Service, Rest API
Understand and proficient in databases: PostgreSQL, MS SQL, MySQL
Able to display/explain 3 custom applications/reports using the Odoo framework
Disciplined and have good communication skills
Honest, disciplined, detail-oriented, firm, and able to work in a team or individually
Willing to work Monday - Saturday
Willing to be placed in Pondok Pinang, South Jakarta.
Able to develop applications according to SDLC
Able to prepare functional and technical specifications
Able to test applications and system integration
Analyze and optimize systems
Understanding of Odoo ERP Framework is a must and Microsoft Dynamic AX 2012 is a plus
Collaborate with the ERP team to support the optimization of existing ERP application usage.",341
Jobstreet,Information Systems,IT Manager,Private Advertiser,"Main function:
To manage IT Infrastructure and IT Applications including monitoring performance and continuous improvement.
To identify and provide solutions for stakeholders.
 Technical Skill:
IT Infrastructure, Software Development, Database, IT Security
 Other Skill:
Familiar with Opera, Infrasys, Peoplesoft, Purchase+, Hubos",342
Jobstreet,Information Systems,"Management Information System - Engineer, Network Engineering #3A",PT Freeport Indonesia,"Degree: A bachelors degree in electrical engineering, Telecommunications, Information Technology or a related field.
Certifications: Certifications like Certified Fiber Optic Technician (CFOT) and Cisco Certified Network Associate (CCNA) can be beneficial.
Designing and Developing Systems: Creating detailed schematics and plans with a comprehensive blueprints and layouts for fiber optic networks, ensuring they meet technical specifications and industry standards. This role also expects to conduct regular field surveys and studies to determine the best installation paths and techniques.
Installation and Supervision: Overseeing the installation to ensure that fiber optic cables are correctly aligned, and that signal strength is optimal. Capable of making significant contributions by collaborating effectively with project managers, field technicians, and other stakeholders to ensure seamless project execution.
Maintenance and Testing: Performing routine inspections and tests to ensure the ongoing integrity and functionality of fiber optic systems and implementing measured maintenance to avoid potential issues and extend the lifespan of the network.
Troubleshooting and Issues Diagnosis: Quickly diagnosing and resolving network issues to minimize downtime and maintain service quality. Providing technical support to internal teams and clients to address and resolve any network-related problems.
Documentation: Keeping detailed records of project plans, installation processes, and maintenance activities. Consistently updating system records to accurately reflect any modifications or upgrades made to the fiber optic network installation.
Team Knowledge: Educating technical staff and users on the proper use and maintenance of fiber optic systems. Sharing best practices and new developments in fiber optic technology with the team to enhance overall expertise.
Technical Skills: Proficiency in network design, electronic principles, and industry-standard software.
Problem-Solving: Strong analytical skills to diagnose and resolve issues.
Communication: Effective communication skills for leading teams and training staff.
Organizational Skills: Ability to manage projects and maintain schedules efficiently.",343
Jobstreet,Information Systems,Application Support Manager (D365),IDS Medical Systems Group,"Managing IT Application Support team, Maintain response time and performance of IT support team (KPI)
2nd level IT support, troubleshooting, investigation issues of D365 FO and other internal applications 
Identify system gap, Propose Solution and Improvement for business, Maintain application system security
Managing Change Request (system modification request) from Users and Corp DIT  
Involved in IT Project, Internal/External Audit process             
Recognized Degree in Computer Science, IT or related fields
Experienced as IT Manager with background from multiple industries (manufacture, distribution, retails)  or Experienced as Functional Consultants with clients from multiple industries (manufacture, distribution, retails, etc)
Skilled in SQL, Business Process, Finance/Tax Indonesia 
> 5 years as IT with Functional Skills (AX 2009, AX 2012) Trade Logistic, Finance, Production or > 2 years with D365 FO 
 Skilled in Power BI/Business Intelligent, Web/Mobile Apps (Android/IOS)
Leadership and able to make decisions in fast and effective way
Smart, strong analytical and problem-solving skills",344
Jobstreet,Information Systems,Internal Systems Integrator & In-House Automation Consultant,Private Advertiser,"Identify & prioritise pain points – shadow teams, quantify manual steps and error rates, then rank opportunities by ROI.
Run discovery workshops, document AS-IS vs. TO-BE processes, and translate them into integration specs.
Design resilient workflows and processes – craft information architecture, data models, and governance rules that survive API changes.
Configure tools & build automations – ship low-/no‑code flows for quick wins and pair with developers (or write scripts yourself) for deeper integrations.
Embed AI where it matters – brief AI engineers and deploy LLMs for KB drafts, data‑hygiene agents, and smart routing—no gimmicks.
Run agile delivery – own the initiative backlog, lead fortnightly sprints, demo progress, and coordinate releases.
Document & enable the team – publish playbooks, record Loom walkthroughs, and run live training and workshops; iterate on feedback.
Measure & report impact – maintain live dashboards for KPIs such as hours saved, errors eliminated, data freshness, and internal NPS; present insights in exec reviews.
Experience baseline:
5+ years in business systems, RevOps, or internal‑tool automation within a SaaS/tech environment, with at least half that time spent hands‑on mapping data models, wiring APIs, and proving the hours you saved.
5+ years as a Systems Integrator, RevOps Automation Lead, or internal tools consultant in a B2B SaaS environment.
5+ years in business systems, RevOps, or internal‑tool automation within a SaaS/tech environment, with at least half that time spent hands‑on mapping data models, wiring APIs, and proving the hours you saved.
5+ years as a Systems Integrator, RevOps Automation Lead, or internal tools consultant in a B2B SaaS environment.
Designed & shipped a live automation pipeline—webhook‑triggered or scheduled—that replaced manual tasks for multiple internal teams (impact beats scale).
Can explain (and show logs) how you handle authentication, pagination, delta sync, and error retries when stitching APIs together—enough to brief developers or debug a low‑code flow.
Fluent in a low‑/no‑code orchestrator (n8n, Make, Zapier) and a scripting stack (Python or Node), including package management, linting, and CI.
Architected cross‑tool workflows and data strategies across CRM, support/ticketing, invoicing, and data‑warehouse layers—resolving one‑to‑many ID collisions without breaking dashboards.
Built health dashboards that detect sync drift and push Slack/Teams alerts with a P95 latency under five minutes.
Stay current and experiment—you curate AI, RevOps, and automation newsletters and routinely turn new tools into proof‑of‑concepts.
Customer & Operations Platforms: HubSpot, Zoho Desk, Zoho CRM, Zoho Books, Zoho Analytics, Userflow, Adobe, Microsoft, Ahrefs
Collaboration & Knowledge: Atlassian Suite (Jira, Confluence, Jira Product Discovery, Atlas), Fireflies, Slack
Design & Research: Figma, UXtweak
Monitoring & Observability: Sentry, New Relic
Cloud & Productivity: Google Cloud, Google Workspace
AI & Translation: OpenAI API, DeepL AI
Development & Deployment Tools: PHPStorm, Docker, Webpack, Git, Make, Bitbucket, Jira
and many more
80 % of core workflows run touch‑free (tracked in dashboards).
Error rate for data inaccuracies and missed steps reduced by 90 %.
Data across CRM, Finance, and Support stays fresh within 15 minutes, providing a real‑time view of the full customer lifecycle.
Knowledge‑base accuracy ≥ 95 % and ticket‑deflection rate ≥ 40 %.
Shipped at least one new automation every two weeks.
Get a kick out of shaving seconds off a process and watching the graph drop.
Stay on top of the latest AI and automation tools—and can’t resist testing every new release to see if it improves work.
Read API change‑logs over breakfast and subscribe to every RevOps and automation newsletter.
Prefer a small, fast squad to a 20‑step corporate steering committee.
Enjoy tinkering with workflows, drawing flow‑charts, and keeping documentation spotless.
Care more about shipping than about who gets the credit.
A green‑field mandate to automate 90 % of repetitive work across the company—your impact is obvious and measurable.
Direct line to the CEO for fast decisions and air cover when you need it.
Annual personal development budget and regular team gatherings in Austria.
Flexible working hours and a remote‑first culture.
Modern tech setup of your choice (Mac or Windows) and a hassle‑free budget for any tools or software you need to get the job done.
High responsibility within a skilled, motivated team that values mutual respect.
Engaging tasks in a goal-oriented, performance-driven environment.",345
Jobstreet,Information Systems,"Lead Solution Engineer, Voice Systems",Technology Solutions,"Unified Communications & Voice System Management: Implementation, solution delivery, and enhancement of Unified Communications products for voice system and infrastructure, including design upgrades to support global growth and system stability and reliability assurance with full BCP.
Automation & Optimisation: Automate tasks to maintain optimal functioning and consistency of voice systems.
Strategic Collaboration & Direction Setting: Work with Telco carriers, vendors and business units to coordinate the future direction of the voice system and identify enhancement opportunities.
Project Planning & Execution: Lead planning, coordination and implementation of medium to large Voice contact centre solutions, tracking project milestones and adjusting resources.
Governance & Compliance: Establish Voice project management processes and methodologies to ensure timely, budget-compliant delivery and meet customer expectations. Support system audits to ensure compliance with stringent requirements.
Resource & Performance Management: Assemble Voice project plans, direct and monitor work efforts, identify resource needs, perform quality reviews, and develop departmental goals, budgets, and KPIs in line with overall GTS objectives.
Solution Procurement & Implementation: Lead new business requirements gathering, RFP, POC, and business case presentations.",346
Jobstreet,Information Systems,Full-Time Mobile Apps Developer (Entry Level),GSKI Rehobot Kelapa Gading,"GSKI Rehobot Kelapa Gading is seeking a dedicated and passionate Mobile Apps Developer to join our digital ministry team. You will be responsible for building and maintaining our church’s mobile applications, including key features such as event schedules, push notifications, user engagement, and backend integration.
Responsibilities:
Develop and maintain mobile applications for Android and/or iOS platforms.
Collaborate with internal teams to define, design, and implement new features.
Ensure application performance, quality, and responsiveness.
Integrate APIs and manage data synchronization with backend systems.
Participate in regular code reviews and team discussions.
Requirements:
Bachelor’s degree in Computer Science, Information Systems, or related field.
Proficient in Java/Kotlin (Android) or Swift (iOS); Flutter is a strong plus.
Understanding of RESTful APIs and basic database design (SQL/NoSQL).
Strong problem-solving skills and attention to detail.
Able to work independently and in a team environment.
Fresh graduates are welcome to apply.
Preferred Qualifications:
Experience publishing apps to Google Play Store or Apple App Store.
Familiarity with version control systems (e.g., Git).
Good understanding of UI/UX principles and Agile methodology.
What We Offer:
Competitive monthly salary (IDR 6,000,000 – 9,000,000 based on experience).
Supportive work environment with opportunities for growth.
Meaningful work that impacts our church community through technology.
Opportunity to be part of a passionate and purpose-driven team.
Join us in building technology that supports ministry and touches lives",347
Jobstreet,Information Systems,Ab Initio - L1 Engineer,Proxima Consulting Indonesia,"Monitoring and handling L1 Operational tasks in shifts based on the Customer Query
Assisting in resolving L1 incidents and escalate L2-level issues
Assisting in the maintenance, configuration, and troubleshooting of Linux systems and networks under the guidance of senior administrators, focusing on tasks like system updates, user account management, and basic server operation
Monitoring SQL database performance, handling basic troubleshooting, performing routine maintenance, and supporting backup and recovery procedures.
Assisting in data collection, creating basic reports and dashboards, and learning to use BI platforms
Experienced with Ab Initio, understand basic ETL concepts and data pipelines
Familiar with Power BI, Tableau, or other BI tools
Exposure to Linux/Unix environments (basic commands, logs)
Exposure to any scripting (Python, Shell)
Willingness to work in shift rotations
Strong attention to detail and eagerness to learn
Excellent communication and collaboration skills",348
Jobstreet,Information Systems,Lead Systems Engineer (Mobile Device Management ),Technology Solutions,"Endpoint Management Systems:
Responsible for endpoint management via Software as a Service (SaaS) - SaaS based systems like Jamf, Workspace One, Cisco Meraki, JumpCloud and Automox.
Responsible for endpoint deployment, software evaluation, testing, deployment, and post-deployment support.
Responsible for OS patch management and application lifecycle management.
Document system configurations, procedures, and troubleshooting steps.
Automation & Optimisation: Automate tasks to maintain operational efficiency on the platform we manage.
Strategic Collaboration & Direction Setting:
Work with internal stakeholders, vendors, and business units to set direction for the systems we manage and identify enhancement opportunities.
Provide Level 2 & 3 IT operational support. Coordinate and liaise with vendors for operational support.
Collaborate with cross-functional teams to provide technical expertise and support.
Stay up-to-date with industry trends and new technologies.
Troubleshoot complex technical issues across different systems supported to ensure minimal downtime and performance.
Project Planning & Execution:
Lead planning, coordination, and implementation of medium to large-scale solutions deployment and systems integration, tracking project milestones and mitigating risk.
Solution Procurement & Implementation: Lead new business requirements gathering, RFP, POC, technical evaluation, and business case presentations.
Coaching and mentoring: Coach and mentor other team members to build their technical competency.
Responsible for endpoint management via Software as a Service (SaaS) - SaaS based systems like Jamf, Workspace One, Cisco Meraki, JumpCloud and Automox.
Responsible for endpoint deployment, software evaluation, testing, deployment, and post-deployment support.
Responsible for OS patch management and application lifecycle management.
Document system configurations, procedures, and troubleshooting steps.
Automation & Optimisation: Automate tasks to maintain operational efficiency on the platform we manage.
Work with internal stakeholders, vendors, and business units to set direction for the systems we manage and identify enhancement opportunities.
Provide Level 2 & 3 IT operational support. Coordinate and liaise with vendors for operational support.
Collaborate with cross-functional teams to provide technical expertise and support.
Stay up-to-date with industry trends and new technologies.
Troubleshoot complex technical issues across different systems supported to ensure minimal downtime and performance.
Lead planning, coordination, and implementation of medium to large-scale solutions deployment and systems integration, tracking project milestones and mitigating risk.
Solution Procurement & Implementation: Lead new business requirements gathering, RFP, POC, technical evaluation, and business case presentations.
Coaching and mentoring: Coach and mentor other team members to build their technical competency.",349
Jobstreet,Information Systems,Supervisor IT,PT Masmedia Buana Pustaka,"- Supervise and ensure the smoothness of the IT system and infrastructure in a company- manages the team, monitor system performance, solve technical problems, and ensure data security. - Male/Female- Experienced-S1- 20- 40 years- Candidates are required to upload photos- Receive candidates from anywhere",350
Jobstreet,Information Systems,IT Support Intern,PT Bosnet Distribution Indonesia,"Installing and configuring computer hardware, software, systems, networks, printers, and scanners.
Monitoring and maintaining computer systems and networks
Manage IT infrastructure, system monitoring and reports
Implement and monitor office IT security and antivirus
Other duties include performing first level troubleshooting and support for scheduled server backups
Minimum finished the vocational course or diploma in Information Technology and RPL related major.
Strong in Database (SQL Query).
Strong in hardware, software, system, and network management skill.
Commitment with integrity, problem solving, analytical and good communication.
Have internship experience will be a plus.",351
Jobstreet,Information Systems,Software Engineer - Infrastructure,Cermati Fintech Group,"Designing company-wide infrastructure platform systems architecture, writing stable and readable code for the infrastructure components, and automating infrastructure operation tasks
Managing Cermati’s infrastructure environment consisting of infrastructure for multiple product lines, while improving the process and security of the overall system
Contributing to the standardization of infrastructure design and operations to comply with internationally-recognized standards (ISO, PCI-DSS, etc)
Helping the company to adopt industry best practices in infrastructure platform design and implementation (containerization, automation, etc)
This is a full time job and not an internship position
Bachelor’s Degree in Computer Science or related field, or equivalent experience
Proficiency in at least one programming language such as Java, Javascript, Python, Ruby, or Go
Proficiency with Linux systems administration, computer networking, and automation tools such as Ansible, Chef, Puppet, or Terraform
Knowledge in systems security, especially in the context of software development, network design, and cloud system operations
Having experience and familiarity with cloud platforms such as AWS, Alibaba Cloud, or GCP is preferable",352
Jobstreet,Information Systems,Supervisor IT Sofware,PT Masmedia Buana Pustaka,supervise and ensure the smooth running of the IT system and infrastructure in a company,353
Jobstreet,Information Systems,Programmer,Witech Inovasi Indonesia,"Gather and manage technical design requirements.
Create reusable and readable code for future use
Involved in troubleshooting and debugging process
Proactive in providing ideas for structure, processes and documentation to improve code quality and efficiency
Develop features and perform testing on web applications.
Communicate effectively with various member of the senior development team, including leaders, functional consultants, business analysts and others
Willing to be placed in Medan and travel out of town for business trips when required.",354
Jobstreet,Information Systems,System Engineer,Dutakom Wibawa Putra Group,"Description
System Engineer
Project Based Surabaya (WFO)
Job Requirement
• Minimum S1 education in the field of information systems/information technology
• Knowledge and in -depth experience of email, cpanel, DNS, and domain management systems, Linux operating systems and command line interfaces
• Proficiency in script language such as bash, python, ansible or perl
• Able/experienced creating a database system and webservice in high availability
""Hiredtoday.com and the company will not ask for any fees when carrying out the recruitment process. Please immediately report to us, if you are at the time of invited to interview and be asked to make payments with a sum of money.""
""Hiredtoday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediated, if you are invited for an interview and asked to make a payment with a sum of money.""",355
Jobstreet,Information Systems,IT,PT Dana Purna Investama,"Minimum education D3 Department of Informatics Engineering, Information Systems, Computer Science
Have knowledge & experience of Troubleshot Hardware, Software & Sound System
Understanding the programming of HTML, PHP, MySQL
Understand Social Media & Website
Able to manage WordPress base websites
Mastering Adobephotoshop & Corel Draw
Understand Basic Networking (LAN)
Mastering System Operating (Windows & Windows Server)
Able to make work documentation/ project
Work professionally both teams and individuals
Able to work under pressure /deadline
Ready to work when there is an emergency event
Can learn independently and adapt quickly",356
Jobstreet,Information Systems,IT Support,Abishar Consulting Services,- Check and ensure that all computers used by users can be used and ensure that all computers are connected to the network- Checking and ensuring that the application used by users can run as they should- Ensure that user data on the computer cannot be read or taken by people without permission- Repairing a Damaged User Computer- Performing an operating system or application regularly- backup data- Ensuring supporting systems such as printers and scanners can operate- S1- There is no age limit- accept candidates without self-photographs according to work placement (Yogyakarta City),357
Jobstreet,Information Systems,Program Administrator Engineer,PT OSI ELECTRONICS,"To be able support the program manager in absentia
Main point of contact for customer-related queries
Review demand/ forecast from customers and provide delivery updates
FC management/ SO management
Liaise with planner, purchasing, and factory personnel to resolve material/ delivery issues
To facilitate product release and delivery activities
Propose a work improvement plan for management
To provide resources to support Navision MRP/MPS implementation and day-to-day support in material/Planning Group
To be able to implement and manage a work environment for product conformity
To be able to establish effective communication between work groups to ensure operations effectiveness
To be able to identify data for collection and perform analysis
To be able to initiate actions required to correct/ prevent non-conformance
Ability to work on several projects or issues simultaneously
Ability to work independently or in a team environment as needed
Ability to attend to details while keeping big-picture goals in mind
A degree in business management, material science or other affiliated business fields
Sufficient knowledge in utilizing computer applications such as MS Office, Spreadsheet, or other production-related software
Ability to work efficiently under stress involving tight deadlines
Conversant with fundamental bookkeeping methods
Giving thoughtfulness to detail and a high level of precision
Excellent command of English language (oral and written).
Interpersonal and communication skills
Problem-solving attitude",358
Jobstreet,Information Systems,IT Compliance,Indofood Group,"Bachelor Degree in Informatics Engineering
Have knowledge of it general control, it compliance process, information system policy and cybersecurity
Have knowledge of it sops
Experienced in handling it infrastructure
Creating SOPs and Guidelines related to the process of company information technology management
Conduct compliance checks to ensure information technology management runs according to SOP
Coordinate and follow up on internal and external audit recommendations for improvement and improvement of information technology security and improvement
Review some IT service requests",359
Jobstreet,Information Systems,IT Operation HelpDesk Specialist,PT IIJ Global Solutions Indonesia,"Ensure the availability, and reliability of the customers' IT infrastructure.
Support/handle any request, inquiries, and alerts using ticketing system.
Conduct maintenance, patching, and improvement activities.
Troubleshoot common issue on both internal and customer environment based on procedure Maintain internal documentation, backup, and knowledge base.    
Create monthly report, incident report, and other reports as needed.    
Work remotely based on rotating shift schedule.  
Maximum 30 years old.
Bachelor Degree (S1) Knowledge in IT Fundamental is preferable.
English proficiency is a MUST.
Interview will be done in English.
Disciplined and willing to improve Can work in a team, proactive, can communicate clearly.
Server and Operating System (Windows and Linux)
L2 and L3 Networking
Virtualization
Firewall and ZTNA
Monitoring
Fluent in spoken English
Clear communication
Teamwork",360
Jobstreet,Information Systems,Ab Initio - L2 Engineer,Proxima Consulting Indonesia,"Own troubleshooting and resolution of L2 incidents related to data pipelines
Investigate root causes and drive permanent fixes
Modify and maintain ETL workflows (e.g., Ab Initio, Informatica)
Write automation scripts (Python, Bash, Shell) for repetitive tasks
Optimize SQL queries and tune performance
Collaborate with DevOps and Data Engineering teams on deployment and improvements
Document fixes, improvements, and operational standards
Hands-on experience with Ab Initio
2–4+ years in a DataOps, ETL, or Data Engineering support role
Strong in SQL (complex joins, stored procedures)
Comfortable with Linux system administration and scripting
Familiar with incident management, job schedulers, and monitoring tools
Proactive problem-solving mindset with excellent communication skills
Experience with Python scripting
Familiarity with Airflow, Autosys, or other orchestration tools
Understanding of data warehousing concepts (e.g., dimensional modeling)",361
Jobstreet,Information Systems,MANAGER IT,PT. Indonesia Consultindo Global,"• Responsible for determining business needs in the IT System in IC Consultant Group • Responsible for developing and increasing the IT system on IC Consultant Group • Responsible for the whole process related to the IT Division, which consists of the Multimedia Team and IT Programmer Team • Ensuring all IT systems run smoothly and make solutions if there are problems and design improvements Managerial and controlling in building systems and applications in the IT field • Conducting research and analysis, planning and design of each System and IT Development Application • Conducting guidance and training and recruitment for the IT team as needed Experienced- S1-28- 60 years- Candidates are required to upload photos- Receive candidates from anywhere",362
Jobstreet,Information Systems,IT Support Managed Service,PT. Nettocyber Indonesia,"Onsite support for troubleshoot problem in computer/LAN for customer
Coordinate with VELO Team for maintain Internet Connection
Will be assigned for Rajawali Property Group",363
Jobstreet,Information Systems,IT Support,PT Yuanta Sekuritas Indonesia,"Exciting Opportunity for IT Enthusiasts!
#HIRING - IT Support - Surabaya

Are you passionate about IT and eager to make an impact in a dynamic environment?
PT Yuanta Sekuritas Indonesia is looking for an enthusiastic and skilled IT Support professional to join our team in Surabaya.

If you’re a problem-solver who thrives in a fast-paced setting, enjoys working with cutting-edge technology, and is ready to tackle new challenges, we want to hear from you!

#WhatYoullDo:
-Ensure smooth IT operations by handling hardware and software installations.
-Troubleshoot and resolve IT issues to keep things running efficiently.
-Support and empower colleagues with their IT-related needs.
-Safeguard the company’s systems and data from cyber threats.

#WhatsNeeded:
-A proactive IT professional with solid technical skills and a passion for problem-solving.
-Experience with Windows and Linux operating systems, as well as office applications.
-Strong networking knowledge and the ability to handle hardware troubleshooting.
-If you’re ready to take the next step in your career and work with a dynamic team, apply now! We can’t wait to meet you.

#OurOffer:
-Competitive salary and allowance
-Complete health insurance and benefits (Outpatient, Inpatient, Maternity, Dental, Vision)
-Dynamic work environment
-Opportunity to grow your potential

*Due to International Working Permit limitations, this opportunity is open for Indonesian citizens only. Only shortlisted candidates will be contacted directly.

Are you up for the challenge?",364
Jobstreet,Informatics Management,Testing Management Program,PT CIMB Niaga Tbk,"Minimal Bachelor Degree; Majoring Computer Science, Software Engineering or related
Minimal GPA 3.00
Demonstrate basic ability of written/verbal communication
Able to work both individually/team
Detailed orientation and adequate analytical skill",365
Jobstreet,Informatics Management,IT Support Pangkalpinang,WINGS Group,"Install, configure and distribute hardware and software
Speak to customers to quickly get to the root of their problem and providing timely and accurate customer feedback through a series of actions to resolve a problem
Support the roll-out of new applications
Monitor and maintain computer systems and networks
Administer hardware and software asset management",366
Jobstreet,Informatics Management,Database Administrator,PT Asuransi Jiwa BCA,"Monitor and maintain database performance
Manage database resources and user access
Ensure reliable backups and data availability
Perform regular updates and maintenance
Strengthen database security (hardening)
Analyze and resolve database issues
Bachelor’s degree in Computer Science or related field
Minimum 4 years as a Database Administrator; Insurance / Banking background is preferred
Strong experience with Microsoft SQL Server",367
Jobstreet,Informatics Management,Document Management System Section Head - Warehouse - Jakarta (B-119900),RGF HR Agent Indonesia,"The working venue is in South Jakarta.
Our client is a Warehouse company. Currently, they are looking for Document Management System Section Head.
Set up and configure DMS Platform.
Do troubleshooting and issue resolution.
Train users to use the set up DMS and ways to do troubleshooting.
Support sales team with live demos and technical input.
Run system checks, manage backups and apply updates or patches to ensure DMS runs smoothly.
Other responsibilities as needed.
Bachelor's degree in IT.
Conversational English proficiency.
Min. 5 years as IT role handling DMS Set Up, and troubleshooting.
Good communication skill, good coordinating skill, good negotiation skill.",368
Jobstreet,Informatics Management,Data Analytics Intern,PT Esensi Solusi Buana,"Acquiring data from primary or secondary data sources and maintaining databases.
Working with management to prioritize business and information needs.
Supporting initiatives for data integrity and normalization.
Identifying patterns and trends in data sets for data tagging.
Quality of Data Input.
Data Labeling.
Computer Science, Information Management, Statistics, Business, or related field.
Have good analytical skills.
Strong knowledge of and experience with Ms. Excel/Spreadsheet, database (SQL), Phyton.
Adept at queries, report writing, and presenting findings.
Understanding of Business functions and priorities.
Time management and organization skills.
Have a growth mindset.
Experience in data entry.
Strong and varied computer software knowledge required (i.e. Google Workspace features such as Google Spreadsheet)
A nice to have a fundamental knowledge of data statistics.",369
Jobstreet,Informatics Management,Client Success Specialist,PT NTT Indonesia,"Knowledge of NTT DATA's offerings and services, including their core functionality, pricing structures, and client benefits.
Understanding of IT service environments, operations, and ITIL practices.
Knowledge of billing processes, client invoicing, and contract management.
Experience in account planning and stakeholder management.
Proven ability to execute on-time renewals with minimal churn.
Strong consultative selling and negotiation skills, with the ability to identify up-sell opportunities and close deals.
Ability to understand a client's business strategy and align it with NTT DATA solutions.
Experience in a client-facing role within Sales, Service, or Consultancy in a large-scale, preferably multinational, IT services environment.
Excellent interpersonal skills to develop and maintain relationships up to management level.
Bachelor’s degree in information technology, sales, business science or a related field is strongly preferred.
Financial acumen knowledge and understanding.",370
Jobstreet,Informatics Management,Data Engineer,PT Bayer Indonesia,"Manage access to manufacturing and quality systems, including both GxP and non-GxP systems.
Maintain the computerized manufacturing system.
Ensure IT system documentation and SOPs relevant to the Cimanggis factory are up to date.
Collaborate and participate in maintaining the validated status of GxP systems.
Perform data system backups.
Implement system hardening for any new systems.
Conduct regular antivirus scans.
Manage patch updates.
Maintain and support the deployment of the MITS Solid program.
Oversee system installation, configuration, and hardening for any newly developed systems.
Be responsible for incident analysis, CAPA, and change management.
Control and monitor CCTV operations in MBU.",371
Jobstreet,Informatics Management,Budget Staff,Indofood Group,"Bachelor's in Accountancy Computer or related background
Proven working experience as a Accounting Management, IT Management, TM1 Developer
Technical expertise regarding for IBM TM1 or IBM Planning Analytics.
Strong knowledge of and experience with Data Management (Microsoft Excel & SAP)
Good Logical Thinking especially for Programming or Coding
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Having basic knowledge about business process of Accounting and Computational is a plus point
Maintain Budgeting program TM1 Software by IBM not limited to updating data, troubleshoot the program, and update program
Collaborate with IT Dept. for troubleshooting issue that appear or maintain the flow of program
Implementing Program that would be useful to Ensure Data Accuracy and System Efficiency
Analyze financial data to assess potential risks and provide insights and recommendations for Budget optimization.
Contribute to the preparation of accurate and timely financial reports using various systems and support account analysis, budget analysis, financial reporting, and decision-making.
Maintain existing financial reports and make improvements based on reporting needs.
Provide recommendations to the Manager and other members of the senior leadership team, and implement procedures to improve internal controls and increase efficiencies.
Prepare data and provide analysis on financial information requested by government bodies and other relevant external agencies.",372
Jobstreet,Informatics Management,Database Analyst,PT Tiga Daya Digital Indonesia,"About the Role:
You will help assess SQL Server databases supporting enterprise applications. This includes reviewing data structure, query performance, and database best practices—with full support from senior data professionals.
What You’ll Do:
• Assist in reviewing SQL Server schemas, queries, and stored procedures.
• Help identify performance issues in queries and indexing strategies.
• Document database structures and data flow diagrams.
• Learn about data normalization, integrity, and security.
• Support team in preparing database assessment reports.
What We’re Looking For:
• Academic or early career experience with relational databases.
• Basic knowledge of SQL and database design concepts.
• Enthusiastic to learn performance tuning and database optimization.
• Strong analytical thinking and documentation skills.",373
Jobstreet,Accounting Information Systems,Data Analyst & AI Automation Wizard,Investland Bali Properties,"Collect and organize key monthly stats (tourism, property, listings, investment) from internal and external sources
Maintain and improve our reporting Google Sheets
Help automate data collection using tools like Make.com, Zapier, APIs, or web scraping
Design dashboards, infographics, and reports for internal teams and clients
Analyze trends, spot insights, and help shape our monthly newsletters and investor updates
As you grow: Own advanced analytics, reporting automations, and deep-dive market research projects
You love working with numbers and making sense of raw data
Are up to date with newest AI possibilities and eager to learn
Proficient with Google Sheets/Excel; bonus points for Notion, BI tools, or database software
Strong analytical and problem-solving skills
Ability to communicate insights simply—charts, visuals, and clear reports
English and Indonesian (or other language) skills are a plus
Self-driven, reliable, and detail-oriented—you enjoy building new systems and making things better!
Experience in real estate, tourism, or finance
SQL, Python, or other data tools
Familiarity with Looker Studio (Google Data Studio), PowerBI, Tableau, or similar tools
Previous work with APIs or web scraping
Ownership: Opportunity to build something new from the ground up—own your processes
Growth: Start with reporting, scale into data science/automation as we grow
Impact: Work directly with founders and senior management
Flexibility: Work from our Bali HQ or remotely
Benefits: Competitive salary, learning budget, and travel opportunities",374
Jobstreet,Accounting Information Systems,Pre-Sales Manager,PT Humana International Indonesia,"Financial Sector Expertise: Engage with enterprise clients in the banking, insurance, and financial sectors to understand industry-specific needs, such as compliance, uptime, security, and data sovereignty.
Solution Design: Architect customized IT infrastructure and cloud solutions that address high availability, disaster recovery, regulatory compliance (e.g., PDP, local financial regulations), and data protection.
Client Engagement: Lead technical discussions and discovery sessions with client CTOs, CIOs, infrastructure heads, and compliance officers to align solutions with business and IT goals.
Proposal Development: Craft technical proposals, solution architectures, and cost models that reflect the complexities and compliance requirements of financial institutions.
Security & Compliance: Advise on secure architectures and support the creation of technical documentation required for internal audits and external regulatory submissions.
Proof of Concept (PoC): Lead PoCs and demonstrations that validate performance, security, and scalability of proposed solutions under financial-grade workloads.
Stakeholder Collaboration: Work cross-functionally with sales, delivery, cloud architects, and risk teams to ensure a smooth handover and solution implementation.
Thought Leadership: Provide insights on digital transformation trends in FSS, including hybrid cloud adoption, legacy system modernization, and secure cloud migration strategies.",375
Jobstreet,Accounting Information Systems,Business Analyst (Banking Industry),PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),"Business Intelligence
Agile
Business Acumen
Project Management Tools
Business Process Knowledge
API",376
