job_source,keyword,job_title,company,job_description,job_id,job_description_cleaned
Jobstreet,Information Systems,Global Support Services Engineer,"TRT Shared Services, OPC","IBM
NetApp
Dell / EMC
VMWare
RedHat
Nutanix
HPE
Oracle
Fujitsu
Cisco (CCNP/CCIE only)
Juniper (JCNP/JCIE only)
Gigamon
HP/ Aruba
NetScout
RiverBed
Nokia",440,ibm netapp dell emc vmware redhat nutanix hpe oracle fujitsu cisco ccnpccie juniper jcnpjcie gigamon hp aruba netscout riverbed nokia
Jobstreet,Information Systems,Database Administrator,Epsoft International Pte. Ltd.,"We seek to employ the brightest and most forward-thinking talent on the planet.
We always welcome candidate who has excellent technical skill for Databases include Oracle, MySQL and  PostgreSQL or Enterprise Application such as Tableau (data visualization) or PAM.
We want to hire people who have their best work ahead of them, not behind them.  Accelerate your career and succeed in an environment where you can make an impact daily. 
We invite you to join in to stand out.
 ·       Responsibilities
Presales
-          Demonstrated ability to troubleshoot challenging technical issues 
-          Excellent client/ customer management skills in term of presales engagement
-          Support TOR include creating and changing together with partners
-          Good technical presentation skill.
Support
-          To manage and resolve Service Requests logged by customers (internal and external) on Database and CDC / Enterprise Software(data visualization)  and contribute to proactive support activities according to product support strategy and model
-          Owning and resolving problems and managing customer expectations throughout the Service Request lifecycle in accordance with global standards
-          Working towards, adopting and contributing to new processes and tools (diagnostic methodology, health checks, scripting tools, etc.)
-          Contributing to Knowledge Management content creation and maintenance
-          Working with development on product improvement programs
·       Desired Skills and Requirement
-          Experience troubleshooting and optimizing DataBase performance
-          Strong experience with relational databases such as Oracle (or other DB) is required.
-          Good to have experience on Tableau, Qlik or PowerBI.
-          A fundamental understanding of IT service management and the ITIL business process
-          Bachelor or higher in Computer Information Systems or equivalent experience in a related field
-          Familiarity with Linux or other OS
-          Excellent written and verbal communication skills in English - with the ability to clearly articulate solutions to complex technical problems
-          Ability to work with high-value customer administrators and developers
-          Excellent time management skill
·       Opportunity
-          Those we hire will be trained and mentored in these technologies as appropriate by our senior staff and will work to support a growing base of customers globally.
-          Successful candidates will enjoy a generous earning potential and the chance to expand their role in the company as we grow. 
·       Work Environment
We are a dynamic and rapidly growing software company with a strong sense of dedication to our customers. We provide competitive compensation, generous benefits, and a professional, yet relaxed atmosphere.
·       Salary
Negotiable",441,seek employ brightest forwardthinking talent planet always welcome candidate excellent technical skill databases include oracle mysql postgresql enterprise application tableau data visualization pam want hire people best work ahead behind accelerate career succeed environment make impact daily invite join stand responsibilities presales demonstrated ability troubleshoot challenging technical issues excellent client customer management skills term presales engagement support tor include creating changing together partners good technical presentation skill support manage resolve service requests logged customers internal external database cdc enterprise softwaredata visualization contribute proactive support activities according product support strategy model owning resolving problems managing customer expectations throughout service request lifecycle accordance global standards working towards adopting contributing new processes tools diagnostic methodology health checks scripting tools etc contributing knowledge management content creation maintenance working development product improvement programs desired skills requirement experience troubleshooting optimizing database performance strong experience relational databases oracle db required good experience tableau qlik powerbi fundamental understanding service management itil business process bachelor higher computer information systems equivalent experience related field familiarity linux os excellent written verbal communication skills english ability clearly articulate solutions complex technical problems ability work highvalue customer administrators developers excellent time management skill opportunity hire trained mentored technologies appropriate senior staff work support growing base customers globally successful candidates enjoy generous earning potential chance expand role company grow work environment dynamic rapidly growing software company strong sense dedication customers provide competitive compensation generous benefits professional yet relaxed atmosphere salary negotiable
Jobstreet,Information Systems,IT Personnel,Januar Jahja and Partners,"Provide technical support to users (troubleshooting) to resolve hardware and software issues.
⁠Maintain all hardware, networks, and electronic equipment (CCTV, Wi-Fi, Printer, Telephone, etc).
⁠Manage and maintain web hosting, domain, and website.
⁠Coordinate with external vendors regarding hardware and software repairs or updates.
⁠Handle data backups and ensure its security system.
Manage IT inventory.
⁠Hold a Bachelor's Degree in Information Technology/Information Systems/Computer Science with minimum GPA of 3.00.
⁠Work experience in IT field will be preferred.
⁠Proficiency in handling troubleshooting (software, hardware, and network).
Good knowledge of operating systems (Windows, MacOS, etc.) and office application (Microsoft Office, Outlook Email, Airtable, Adobe, etc).
Master the basic of networking (LAN, WAN, IP Address, etc.).
Have good analytical thinking skills.
Good command in English.
Ability to work as part of a team and also individually.",442,provide technical support users troubleshooting resolve hardware software issues maintain hardware networks electronic equipment cctv wifi printer telephone etc manage maintain web hosting domain website coordinate external vendors regarding hardware software repairs updates handle data backups ensure security system manage inventory hold bachelors degree information technologyinformation systemscomputer science minimum gpa work experience field preferred proficiency handling troubleshooting software hardware network good knowledge operating systems windows macos etc office application microsoft office outlook email airtable adobe etc master basic networking lan wan ip address etc good analytical thinking skills good command english ability work part team also individually
Jobstreet,Information Systems,L1 Data Center Operation,PT IDStar Cipta Teknologi,"Monitor infrastructure, applications, and networks using a variety of monitoring tools
Perform first-level incident response and escalate to relevant teams as needed
Ensure physical and environmental security of the data center
Carry out daily operational procedures, including BOD/EOD (Beginning/End of Day) tasks
Maintain accurate logs and reports on system and operational status
Willing to work in shifts and onsite
Experience or familiarity with the following is a plus:
Monitoring Tools: PRTG, Zabbix, WeCube, Grafana (TDSQL), vRealize Operations (vROps), Uptime Robot
Data Center Tools: DCIM (EATON), FSS (Fire Suppression System), VMS, ZK BioSecurity
Backup & Security: Veeam Backup, WAF, SIEM Elastic
Ticketing: Jira
Operational Procedures: DAG, EOD GL, RTGS & SKN process knowledge
Monitoring Tools: PRTG, Zabbix, WeCube, Grafana (TDSQL), vRealize Operations (vROps), Uptime Robot
Data Center Tools: DCIM (EATON), FSS (Fire Suppression System), VMS, ZK BioSecurity
Backup & Security: Veeam Backup, WAF, SIEM Elastic
Ticketing: Jira
Operational Procedures: DAG, EOD GL, RTGS & SKN process knowledge
Bachelor’s degree (S1) in Computer Science, Information Systems, or related field
Fresh graduates are welcome to apply
Good analytical and problem-solving skills
Responsible, detail-oriented, and a good team player
Willing to work in a shift-based schedule and onsite",443,monitor infrastructure applications networks using variety monitoring tools perform firstlevel incident response escalate relevant teams needed ensure physical environmental security data center carry daily operational procedures including bodeod beginningend day tasks maintain accurate logs reports system operational status willing work shifts onsite experience familiarity following plus monitoring tools prtg zabbix wecube grafana tdsql vrealize operations vrops uptime robot data center tools dcim eaton fss fire suppression system vms zk biosecurity backup security veeam backup waf siem elastic ticketing jira operational procedures dag eod gl rtgs skn process knowledge monitoring tools prtg zabbix wecube grafana tdsql vrealize operations vrops uptime robot data center tools dcim eaton fss fire suppression system vms zk biosecurity backup security veeam backup waf siem elastic ticketing jira operational procedures dag eod gl rtgs skn process knowledge bachelors degree computer science information systems related field fresh graduates welcome apply good analytical problemsolving skills responsible detailoriented good team player willing work shiftbased schedule onsite
Jobstreet,Information Systems,AI IMPLEMENTATION SPECIALIST (ARTIFICIAL INTELLIGENCE),PT Trimitra Putra Mandiri,"Identify opportunities for AI implementation across departments (Customer Service, Operations, Finance, etc.).
Utilize AI tools such as ChatGPT, Gemini, Notion AI, and others to improve workflow efficiency.
Build and manage automation workflows using platforms like N8N, Zapier, or Make.com.
Integrate systems using APIs (CRM, ERP, email, Google Sheets, etc.).
Assist teams in using AI for data analysis, reporting, and decision-making.
Provide basic training and create documentation to ensure other teams can use the implemented solutions effectively.
Troubleshoot and optimize existing AI and automation systems.
Minimum D3/Bachelor’s degree in Computer Science, Information Systems, or a related field.
Proven experience with automation platforms such as N8N (required).
Ability to write simple scripts in JavaScript, Python, or basic Node.js (optional).
Strong understanding of REST API concepts and integration.
Familiar with modern AI tools (ChatGPT, Gemini, Copilot, Notion AI, etc.).
Able to think systematically and communicate effectively with non-technical teams.
Quick learner and adaptable to new technologies.
Experience building AI-powered chatbots or auto-reply systems.
Familiar with data visualization tools like Google Data Studio, Power BI, or similar dashboards.
Knowledge of basic databases (MySQL, Airtable, or Google Sheets).",444,identify opportunities ai implementation across departments customer service operations finance etc utilize ai tools chatgpt gemini notion ai others improve workflow efficiency build manage automation workflows using platforms like nn zapier makecom integrate systems using apis crm erp email google sheets etc assist teams using ai data analysis reporting decisionmaking provide basic training create documentation ensure teams use implemented solutions effectively troubleshoot optimize existing ai automation systems minimum dbachelors degree computer science information systems related field proven experience automation platforms nn required ability write simple scripts javascript python basic nodejs optional strong understanding rest api concepts integration familiar modern ai tools chatgpt gemini copilot notion ai etc able think systematically communicate effectively nontechnical teams quick learner adaptable new technologies experience building aipowered chatbots autoreply systems familiar data visualization tools like google data studio power bi similar dashboards knowledge basic databases mysql airtable google sheets
Jobstreet,Information Systems,Technical Support,PT. Uniview Technologies Indonesia,"Collaborate with the HQ team in product planning, including gathering and analyzing business requirements, market trends, and competitor intelligence to support the release of innovative and competitive products or solutions.
Assist in market surveys and analysis of competitors’ strengths and weaknesses, contributing to strategic decision-making related to product launches and pricing.
Provide technical support to Channel and Business Development (BD) teams across the sales cycle—from sell-in, sell-through, sell-out, to after-sales service.
Participate in technical knowledge transfer by delivering training sessions to partners and distributors (ND), and supporting the HQ team in creating technical documentation and presentations.
Troubleshoot hardware, software, and networking issues, ensuring rapid resolution and minimal downtime for clients and partners.
Perform other related tasks assigned by the team to support departmental and corporate objectives.
Maximum age of 30 years old.
Bachelor’s degree (S1), preferably in Engineering or Information Technology (fresh graduates are encouraged to apply).
Strong command of English, both spoken and written.
Basic knowledge of hardware systems and internet/networking infrastructure.
Strong problem-solving skills: able to analyze, troubleshoot, and resolve technical issues independently or with a team.
Willing to be placed in various regions in Indonesia based on company requirements (e.g., West Java, East Java, Central Java, Kalimantan, Riau, Sulawesi, Sumatra, Jabodetabek).
Willing to participate in training programs organized by the company.
Demonstrates high levels of integrity, initiative, logical reasoning, target-orientation, and excellent interpersonal skills.
Able to thrive in a fast-paced, high-pressure, and dynamic work environment.",445,collaborate hq team product planning including gathering analyzing business requirements market trends competitor intelligence support release innovative competitive products solutions assist market surveys analysis competitors strengths weaknesses contributing strategic decisionmaking related product launches pricing provide technical support channel business development bd teams across sales cyclefrom sellin sellthrough sellout aftersales service participate technical knowledge transfer delivering training sessions partners distributors nd supporting hq team creating technical documentation presentations troubleshoot hardware software networking issues ensuring rapid resolution minimal downtime clients partners perform related tasks assigned team support departmental corporate objectives maximum age years old bachelors degree preferably engineering information technology fresh graduates encouraged apply strong command english spoken written basic knowledge hardware systems internetnetworking infrastructure strong problemsolving skills able analyze troubleshoot resolve technical issues independently team willing placed various regions indonesia based company requirements eg west java east java central java kalimantan riau sulawesi sumatra jabodetabek willing participate training programs organized company demonstrates high levels integrity initiative logical reasoning targetorientation excellent interpersonal skills able thrive fastpaced highpressure dynamic work environment
Jobstreet,Information Systems,IT Monitoring Digisign,PT Rajawali Berdikari Indonesia,"Key Responsibilities:
1. System Monitoring. Monitor dashboards for systems, networks, servers, and other infrastructure; identify any issues and escalate them to the appropriate team for resolution.
2. Customer Service. Handle customer complaints received outside normal working hours, inform users in case of any system downtime, and provide timely updates and assistance to resolve or escalate issues as needed.
3. Data Labeling/Benchmarking. Assist with ad-hoc tasks related to data labeling or benchmarking to support improvement initiatives.",446,key responsibilities system monitoring monitor dashboards systems networks servers infrastructure identify issues escalate appropriate team resolution customer service handle customer complaints received outside normal working hours inform users case system downtime provide timely updates assistance resolve escalate issues needed data labelingbenchmarking assist adhoc tasks related data labeling benchmarking support improvement initiatives
Jobstreet,Information Systems,IT Infrastruktur & Support,PT ADR Agro,"Maintenance IT Infrastructure HO DC, DRC and Network existing and make sure running normaly.
Troubleshoot for all problem on IT Infrastructure (Server,PC/Laptop,Printer,CCTV,IP PBX, Router, Firewall, Tower and etc) on related area.
Analyze problem for preventif and corrective action for solving problem
Manage network administration including troubleshooting and configuration
Perform user support (email, PC, laptop troubleshooting, projector, IP phone, etc)
Document all aspects of the project and ensure that all projects are delivered on-time with in scope and budget.
Serve as the first point of contact for customers seeking technical assistance over the phone or email
Determine the best solution based on the issue and details provided by customers
Walk the customer through the problem-solving process & Direct unresolved issues to the next level of support personnel
Provide accurate information on IT products or services
Record events and problems and their resolution in logs
Pass on any feedback or suggestions by customers to the appropriate internal team
Responsible and documentation for IT asset and License ADR AGRO group .
Coordinate approvals and signatures for IT purchase orders, Coordinate execution of IT material, vendor notification of executed IT material and storage.
Monitor IT service contracts. Coordinate tracking of all service contracts in centralized tool.
Coordinate updates to IT Asset Management tools to update inventory for hardware, software and services.
Create IT Asset Inventory reports as required for designated stakeholders.
Work with designated IT teams to coordinate monitoring of hardware and software inventory. 
Coordinate updates to the inventory management tools & Coordinate orders of additional hardware and software at the minimum order level once inventory has reached a minimum level.
Update the designated Department and Project budget workbooks as required.
Work with IT leadership, management stakeholders, Purchasing, Accounts Payable and Finance to continuously optimize the IT Asset Management process.
Coordinate checking competitive pricing with different vendors as required.
Provide support to the annual budgeting process.
Coordinate approvals and signatures for IT Purchase orders.
Receives general instructions on what is to be done, limitations, quality and quantity expected, deadlines and priority of assignments from Manager. Uses initiative in carrying out recurring assignments independently without specific instruction but receives additional specific instructions from Manager for new, difficult or special projects/assignments.
Pengalaman 1-2 th
FRESH GRADUATED ARE WELCOME
Penempatan di PLUIT, Jakarta Utara",447,maintenance infrastructure ho dc drc network existing make sure running normaly troubleshoot problem infrastructure serverpclaptopprintercctvip pbx router firewall tower etc related area analyze problem preventif corrective action solving problem manage network administration including troubleshooting configuration perform user support email pc laptop troubleshooting projector ip phone etc document aspects project ensure projects delivered ontime scope budget serve first point contact customers seeking technical assistance phone email determine best solution based issue details provided customers walk customer problemsolving process direct unresolved issues next level support personnel provide accurate information products services record events problems resolution logs pass feedback suggestions customers appropriate internal team responsible documentation asset license adr agro group coordinate approvals signatures purchase orders coordinate execution material vendor notification executed material storage monitor service contracts coordinate tracking service contracts centralized tool coordinate updates asset management tools update inventory hardware software services create asset inventory reports required designated stakeholders work designated teams coordinate monitoring hardware software inventory coordinate updates inventory management tools coordinate orders additional hardware software minimum order level inventory reached minimum level update designated department project budget workbooks required work leadership management stakeholders purchasing accounts payable finance continuously optimize asset management process coordinate checking competitive pricing different vendors required provide support annual budgeting process coordinate approvals signatures purchase orders receives general instructions done limitations quality quantity expected deadlines priority assignments manager uses initiative carrying recurring assignments independently without specific instruction receives additional specific instructions manager new difficult special projectsassignments pengalaman th fresh graduated welcome penempatan di pluit jakarta utara
Jobstreet,Information Systems,IT Head,PT TRANS NUSA AVIATION MANDIRI,"·       Ensure smooth and stable operation of all IT systems.
·       Oversee system development, upgrades, and implementation.
·       Develop IT strategies to support airline growth.
·       Advise management on IT risks and new technology trends.
·       Maintain data security, cybersecurity, and system protection.
·       Ensure compliance with DGCA, IATA, ICAO, GDPR, and other regulations.
·       Manage IT budget and control costs.",448,ensure smooth stable operation systems oversee system development upgrades implementation develop strategies support airline growth advise management risks new technology trends maintain data security cybersecurity system protection ensure compliance dgca iata icao gdpr regulations manage budget control costs
Jobstreet,Information Systems,HC Information System Staff,PT Mandiri Tunas Finance,"Analyze and understand FSD/FD documents that contain business requirements related to the project to be done.
Creating and managing tickets in the Ticketing application (JIRA) to specify the menus that will be done in the project.
Development (coding) and database modification in accordance with the specific needs of the project.
Conducting testing to ensure the code that has been made runs according to the business flow specified in the project.
After testing by the tester or quality assurance team, making improvements to the bug found.
Conduct an application/web deployment process to prepare applications to get gone.
Carry out maintenance of existing applications to ensure optimal performance.
S1 in informatics engineering, information systems, or related fields.
At least 1-2 years in system or application development.
Experience with SQL, Management Database, and Programming (Java, node.js).
Familiar with javascript web framework such as angular, react or next.js.
Experience with GIT, CI/CD, and automation deployment.",449,analyze understand fsdfd documents contain business requirements related project done creating managing tickets ticketing application jira specify menus done project development coding database modification accordance specific needs project conducting testing ensure code made runs according business flow specified project testing tester quality assurance team making improvements bug found conduct applicationweb deployment process prepare applications get gone carry maintenance existing applications ensure optimal performance informatics engineering information systems related fields least years system application development experience sql management database programming java nodejs familiar javascript web framework angular react nextjs experience git cicd automation deployment
Jobstreet,Information Systems,IT Pre-Sales Manager - Financial Industries - Jakarta (B-120194),RGF HR Agent Indonesia,"The working venue is in South Jakarta.  
Our client is a Financial Industries. Currently, they are looking for IT Pre-Sales Manager.
Engage with enterprise clients in banking, insurance, and financial services to understand compliance, uptime, security, and data sovereignty needs.
Design IT infrastructure and cloud solutions supporting high availability, disaster recovery, data protection, and regulatory compliance (e.g., PDP, local financial rules).
Lead technical discussions with CTOs, CIOs, and compliance teams to align solutions with business and IT goals.
Develop technical proposals, solution architectures, and cost models tailored to financial sector complexities and compliance requirements.
Advise on secure architectures and support technical documentation for audits and regulatory submissions.
Lead Proof of Concept (PoC) initiatives to validate performance, security, and scalability under financial-grade workloads.
Collaborate with sales, delivery, cloud architects, and risk teams for smooth implementation.
Provide insights on FSS digital transformation trends, including hybrid cloud, legacy modernization, and secure cloud migration.
Perform related duties as assigned.
Bachelor’s degree in Computer Science, IT, or related field.
Business-level English.
Min. 5 years in Pre-Sales or Solution Architecture, including 3+ years with Financial Services clients.
Strong technical knowledge of IT infrastructure (servers, storage, networking, virtualization, security).
Proven track record in designing and selling cloud solutions (AWS, Azure, GCP) to financial institutions.",450,working venue south jakarta client financial industries currently looking presales manager engage enterprise clients banking insurance financial services understand compliance uptime security data sovereignty needs design infrastructure cloud solutions supporting high availability disaster recovery data protection regulatory compliance eg pdp local financial rules lead technical discussions ctos cios compliance teams align solutions business goals develop technical proposals solution architectures cost models tailored financial sector complexities compliance requirements advise secure architectures support technical documentation audits regulatory submissions lead proof concept poc initiatives validate performance security scalability financialgrade workloads collaborate sales delivery cloud architects risk teams smooth implementation provide insights fss digital transformation trends including hybrid cloud legacy modernization secure cloud migration perform related duties assigned bachelors degree computer science related field businesslevel english min years presales solution architecture including years financial services clients strong technical knowledge infrastructure servers storage networking virtualization security proven track record designing selling cloud solutions aws azure gcp financial institutions
Jobstreet,Information Systems,System Analyst,Ika Raya Sentausa,"Analyze the system thoroughly, and compile the criteria for developing digital products according to company needs
Conduct data cleansing from various tables and company database systems
Identifying duplication, inconsistencies, and data errors to be corrected or normalized
Create consistent data structure standards to support integration between systems
In collaboration with the Programmer team to ensure that the structure and flow of data are in accordance with the needs of web & mobile applications
Compile data dictionary, data mapping documentation, and data input/output guidelines
In collaboration with testers to ensure data integrity in the system testing process
Monitoring the quality and consistency of data periodically
Helps the migration process or integration of data between modules/internal applications
Provide routine reports on cleaning status and data integration",451,analyze system thoroughly compile criteria developing digital products according company needs conduct data cleansing various tables company database systems identifying duplication inconsistencies data errors corrected normalized create consistent data structure standards support integration systems collaboration programmer team ensure structure flow data accordance needs web mobile applications compile data dictionary data mapping documentation data inputoutput guidelines collaboration testers ensure data integrity system testing process monitoring quality consistency data periodically helps migration process integration data modulesinternal applications provide routine reports cleaning status data integration
Jobstreet,Information Systems,Solutions Architect,PT Exabytes Network Indonesia,"Provide technical support to clients for Exabytes' products and services.
Offer guidance and assistance to clients on the usage of Exabytes' products and services.
Troubleshoot issues related to hosting services on both Windows and Linux platforms.
Monitor server performance to ensure stability and availability.
Maintain servers to ensure they operate at optimal performance levels.
Must possess at least a Professional Certificate, Diploma, Advanced/Higher/Graduate Diploma, Bachelor’s Degree, Postgraduate Diploma, or Professional Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology, or a related field.
Holding relevant professional certifications such as CCNA, RHEL, AWS, ITIL, or any Microsoft certification is a strong advantage.
Strong hands-on experience in software development and database management.
Required technical skills: Linux (CentOS & Ubuntu) and Windows Server (2016/2019).
Preferred skills: SQL, DNS, basic programming, Bash scripting, and PowerShell.
Solid understanding of both Windows and Linux operating systems, including WebUI and command-line interfaces.
Good knowledge of network security principles and practices.
Proficient in English, both written and spoken.",452,provide technical support clients exabytes products services offer guidance assistance clients usage exabytes products services troubleshoot issues related hosting services windows linux platforms monitor server performance ensure stability availability maintain servers ensure operate optimal performance levels must possess least professional certificate diploma advancedhighergraduate diploma bachelors degree postgraduate diploma professional degree engineering computertelecommunication computer scienceinformation technology related field holding relevant professional certifications ccna rhel aws itil microsoft certification strong advantage strong handson experience software development database management required technical skills linux centos ubuntu windows server preferred skills sql dns basic programming bash scripting powershell solid understanding windows linux operating systems including webui commandline interfaces good knowledge network security principles practices proficient english written spoken
Jobstreet,Information Systems,IT Application Support (D365),IDS Medical Systems Group,"Managing IT Application Support, Maintain response time and performance of IT support team (KPI)
Being 2nd level IT support, troubleshooting, investigation issues of D365 FO and other internal applications
Identify system gap, Propose Solution and Improvement for business, Maintain application system security
Managing Change Request (system modification request) from Users and Corp DIT  
Involved in IT Project, Internal/External Audit process",453,managing application support maintain response time performance support team kpi nd level support troubleshooting investigation issues fo internal applications identify system gap propose solution improvement business maintain application system security managing change request system modification request users corp dit involved project internalexternal audit process
Jobstreet,Information Systems,IT Support – Data Management & Data Security,Private Advertiser,"Manage and organize digital data repositories, ensuring data accuracy, consistency, and timely updates.
Implement and monitor data security measures to protect sensitive client and company information.
Assist in the development and enforcement of data security policies and best practices.
Conduct regular digital data backups, including data transfer to external hard drives for physical storage.
Manage physical data backups by copying critical data onto external hard drives and ensuring their secure storage.
Perform regular testing and verification of physical backups to ensure data integrity and accessibility.
Develop procedures for secure storage, handling, and disposal of physical backup media.
Troubleshoot and resolve technical issues related to data access, storage, security, and physical backups.
Collaborate with other IT team members to optimize data management processes.
Stay updated on the latest data security threats and implement appropriate safeguards.
Provide technical support and training to staff on data security protocols, proper data handling, and physical backup procedures.
Proven experience in IT support, data management, and cybersecurity roles.
Strong understanding of data security standards, data privacy regulations (e.g., GDPR, local laws), and physical data backup practices.
Familiarity with data management tools, databases, cloud storage solutions, and external hard drives.
Knowledge of cybersecurity best practices and threat mitigation.
Excellent problem-solving and communication skills.
Ability to work independently and manage time effectively in a part-time capacity.
Relevant certifications (e.g., CompTIA Security+, Microsoft Security, ISO/IEC 27001) are a plus.
Part-time hours, flexible schedule.
Ability to work remotely with occasional on-site visits to Bali Healing center as needed.",454,manage organize digital data repositories ensuring data accuracy consistency timely updates implement monitor data security measures protect sensitive client company information assist development enforcement data security policies best practices conduct regular digital data backups including data transfer external hard drives physical storage manage physical data backups copying critical data onto external hard drives ensuring secure storage perform regular testing verification physical backups ensure data integrity accessibility develop procedures secure storage handling disposal physical backup media troubleshoot resolve technical issues related data access storage security physical backups collaborate team members optimize data management processes stay updated latest data security threats implement appropriate safeguards provide technical support training staff data security protocols proper data handling physical backup procedures proven experience support data management cybersecurity roles strong understanding data security standards data privacy regulations eg gdpr local laws physical data backup practices familiarity data management tools databases cloud storage solutions external hard drives knowledge cybersecurity best practices threat mitigation excellent problemsolving communication skills ability work independently manage time effectively parttime capacity relevant certifications eg comptia security microsoft security isoiec plus parttime hours flexible schedule ability work remotely occasional onsite visits bali healing center needed
Jobstreet,Information Systems,IT Solution Architect,"Inter Sistem Asia, PT.","Lead architecture initiatives from inception to completion
Collaborate with business users to create architecture in alignment with business need
Providing recommendations and roadmaps for proposed solutions
Performing design, debug, and performance analysis on solutions
Documenting and sharing best practice knowledge for new solutions
Advocating for process improvements and helping develop solutions
Regularly communicating new features and benefits to partners, customers, and other stakeholders
Providing technical leadership to a team throughout the project lifecycle
Developing proof-of-concept projects to validate your proposed solutions
Reviewing and validating solutions designs from other team members
Bachelor’s degree from reputable university (UI, ITB, ITS, Overseas Graduates, etc) with a minimum GPA of 3.00, from Information System Management, Information Technology, Computer Science or a similar major.
Excellent and professional command of the English language in a written and verbal capacity
Operates with a high degree of accuracy with strong attention to detail
Able to work multitasking with tight deadline
Have an excellent time management
Good interpersonal, communication, and presentation skill
Understand the expectations set and demonstrates personal accountability for keeping own performance on track.
Understand how our daily work contributes to the priorities of the team and the business.
Demonstrate strong commitment to personal learning and development.
Actively focus on developing effective communication and relationship-building skills, with stakeholders, clients and team.",455,lead architecture initiatives inception completion collaborate business users create architecture alignment business need providing recommendations roadmaps proposed solutions performing design debug performance analysis solutions documenting sharing best practice knowledge new solutions advocating process improvements helping develop solutions regularly communicating new features benefits partners customers stakeholders providing technical leadership team throughout project lifecycle developing proofofconcept projects validate proposed solutions reviewing validating solutions designs team members bachelors degree reputable university ui itb overseas graduates etc minimum gpa information system management information technology computer science similar major excellent professional command english language written verbal capacity operates high degree accuracy strong attention detail able work multitasking tight deadline excellent time management good interpersonal communication presentation skill understand expectations set demonstrates personal accountability keeping performance track understand daily work contributes priorities team business demonstrate strong commitment personal learning development actively focus developing effective communication relationshipbuilding skills stakeholders clients team
Jobstreet,Information Systems,Chief Technology Officer,PT IBM Indonesia,"Define and drive the company’s technical roadmap across all business units and platforms.
Architect a unified infrastructure of features, APIs, and tools leveraged by multiple fintech ventures.
Lead R&D into next-gen fintech solutions, including AI, machine learning, and proprietary trading systems.
Oversee the development of B2B/B2C SaaS platforms, data analytics systems, and low-latency trading infrastructure.
Ensure the integration of secure, efficient payment processing with key PSPs.
Maintain consistency and performance across all codebases while aligning with business objectives.
Lead, mentor, and scale an internal team of engineers, developers, and technical leads.
Define collaboration models between internal teams and outsourced vendors or development partners.
Set technical standards and enforce best practices in coding, testing, cybersecurity, and infrastructure management.
Represent the company's technology leadership externally through media, conferences, and publications.
Build the brand’s reputation in the trading and fintech engineering space through thought leadership and engagement.
Proven leadership experience as a CTO, VP of Engineering, or equivalent in a trading firm, hedge fund, or fintech startup.
Deep experience with high-frequency or algorithmic trading systems, financial data platforms, or trading infrastructure.
Strong background in building large-scale distributed systems with a focus on performance, security, and scalability.
Exceptional leadership, with a track record of building and leading elite engineering teams.
Strategic mindset, capable of bridging long-term tech vision with near-term business needs.
Experience in public speaking or technical content creation is a strong plus.
Willingness to be based in or relocate to Bali, Indonesia.
A competitive salary and benefits package.
Work visa sponsorship for the successful candidate.
The opportunity to live and work in one of the world's most desirable locations.
A pivotal role in the growth and success of a dynamic agency.
A collaborative and supportive work environment where your ideas are valued.
The chance to work with a diverse range of exciting clients in the financial services industry.
Opportunities for professional development.",456,define drive companys technical roadmap across business units platforms architect unified infrastructure features apis tools leveraged multiple fintech ventures lead rd nextgen fintech solutions including ai machine learning proprietary trading systems oversee development bbbc saas platforms data analytics systems lowlatency trading infrastructure ensure integration secure efficient payment processing key psps maintain consistency performance across codebases aligning business objectives lead mentor scale internal team engineers developers technical leads define collaboration models internal teams outsourced vendors development partners set technical standards enforce best practices coding testing cybersecurity infrastructure management represent companys technology leadership externally media conferences publications build brands reputation trading fintech engineering space thought leadership engagement proven leadership experience cto vp engineering equivalent trading firm hedge fund fintech startup deep experience highfrequency algorithmic trading systems financial data platforms trading infrastructure strong background building largescale distributed systems focus performance security scalability exceptional leadership track record building leading elite engineering teams strategic mindset capable bridging longterm tech vision nearterm business needs experience public speaking technical content creation strong plus willingness based relocate bali indonesia competitive salary benefits package work visa sponsorship successful candidate opportunity live work one worlds desirable locations pivotal role growth success dynamic agency collaborative supportive work environment ideas valued chance work diverse range exciting clients financial services industry opportunities professional development
